drug_a,drug_b,cell_line,synergy
5284616,249332,PC-3,-40
2907,5790,PC-3,-40
5746,5394,PC-3,-40
3657,123596,PC-3,-40
6194,135413520,DU-145,-40
4114,667490,DU-145,-40
119182,426756,PC-3,-40
60699,5799,PC-3,-40
60749,2187,PC-3,-40
148124,5453,PC-3,-40
5426,5394,DU-145,-40
104741,5311,PC-3,-40
68740,644241,DU-145,-40
3062316,426756,DU-145,-40
9941095,2733525,PC-3,-40
406563,20279,PC-3,-40
2478,20279,PC-3,-40
2478,5799,PC-3,-40
5352062,5284616,DU-145,-40
9703,20279,DU-145,-40
3950,123631,DU-145,-40
5799,119182,PC-3,-40
135401907,2733525,DU-145,-39
135401907,148124,DU-145,-39
6239,249332,PC-3,-39
439693,5394,PC-3,-39
5284616,644241,DU-145,-39
4842,5935,PC-3,-39
4211,148124,PC-3,-39
241902,457193,PC-3,-39
104842,20279,DU-145,-39
104741,3902,PC-3,-39
68740,119182,DU-145,-39
6442177,6252,PC-3,-39
126941,5352062,PC-3,-39
644241,444795,DU-145,-39
644241,3657,DU-145,-39
406563,9941095,DU-145,-39
2723601,3950,DU-145,-39
148121,6252,PC-3,-39
460612,45055483,PC-3,-39
5799,5329102,PC-3,-39
443939,5394,PC-3,-38
443939,5453,DU-145,-38
2123,135398738,DU-145,-38
77082,9941095,PC-3,-38
3385,135413520,DU-145,-38
439693,3657,PC-3,-38
163659,5394,DU-145,-38
454216,119182,PC-3,-38
4842,77082,DU-145,-38
2907,3657,PC-3,-38
2141,2733525,PC-3,-38
2708,36462,PC-3,-38
4211,20279,PC-3,-38
2578,126941,PC-3,-38
119182,3657,PC-3,-38
60749,2187,DU-145,-38
5426,5790,DU-145,-38
5311,60749,PC-3,-38
5311,249332,DU-145,-38
60953,2187,PC-3,-38
60953,667490,DU-145,-38
2187,657237,DU-145,-38
6442177,2662,DU-145,-38
126941,104842,PC-3,-38
123596,5790,PC-3,-38
2478,5790,PC-3,-38
9444,3011155,DU-145,-37
20279,6252,DU-145,-37
444795,6252,DU-145,-37
2123,11683,DU-145,-37
77082,5311,PC-3,-37
77082,3902,PC-3,-37
135401907,5799,DU-145,-37
439693,104842,PC-3,-37
454216,644241,DU-145,-37
9887053,148124,PC-3,-37
57469,5394,PC-3,-37
241902,249332,DU-145,-37
119182,667490,PC-3,-37
45055483,5799,PC-3,-37
148124,6252,DU-145,-37
104842,2662,PC-3,-37
3011155,5394,PC-3,-37
3011155,123596,PC-3,-37
123631,216326,DU-145,-37
2187,5311,DU-145,-37
68740,426756,PC-3,-37
644241,5453,DU-145,-37
406563,5311,PC-3,-37
2723601,443939,PC-3,-37
5352062,60953,DU-145,-37
5352062,2662,DU-145,-37
29327,148124,DU-145,-37
5799,6442177,PC-3,-37
657237,20279,PC-3,-36
443939,249332,PC-3,-36
72466,123596,DU-145,-36
2123,60198,PC-3,-36
123608,5284616,DU-145,-36
5284616,3657,PC-3,-36
163659,123596,DU-145,-36
454216,9941095,DU-145,-36
4842,5935,DU-145,-36
2907,9444,PC-3,-36
2907,2733525,PC-3,-36
9887053,60749,PC-3,-36
5746,36314,PC-3,-36
5746,5790,DU-145,-36
5394,2662,DU-145,-36
4211,5394,DU-145,-36
2578,5453,PC-3,-36
119182,667490,DU-145,-36
60953,5453,PC-3,-36
11683,3950,PC-3,-36
68740,657237,PC-3,-36
3062316,3011155,PC-3,-36
6442177,3902,DU-145,-36
123596,657237,PC-3,-36
9941095,444795,DU-145,-36
2478,241902,DU-145,-36
2478,60749,PC-3,-36
9703,667490,DU-145,-36
9444,5394,PC-3,-35
3690,126941,DU-145,-35
72466,36314,PC-3,-35
135401907,20279,PC-3,-35
135401907,443939,DU-145,-35
135401907,5284616,PC-3,-35
135401907,104842,PC-3,-35
123608,126941,DU-145,-35
3385,123631,PC-3,-35
426756,2662,DU-145,-35
2907,36314,PC-3,-35
2907,119182,DU-145,-35
2141,444795,PC-3,-35
4211,6252,DU-145,-35
2578,5799,PC-3,-35
4114,241902,DU-145,-35
104842,6252,DU-145,-35
60953,77082,PC-3,-35
60953,5394,DU-145,-35
104741,119182,PC-3,-35
3062316,6252,DU-145,-35
3062316,104842,PC-3,-35
123596,3902,PC-3,-35
644241,5394,DU-145,-35
644241,4211,PC-3,-35
644241,241902,PC-3,-35
406563,3011155,DU-145,-35
2478,104842,PC-3,-35
2478,5799,DU-145,-35
5329102,5453,PC-3,-35
5329102,5352062,DU-145,-35
9444,5394,DU-145,-34
9444,104741,DU-145,-34
3690,444795,DU-145,-34
657237,5453,PC-3,-34
657237,3902,DU-145,-34
72466,119182,DU-145,-34
2123,71384,DU-145,-34
135401907,77082,DU-145,-34
2733525,5453,DU-145,-34
426756,5790,PC-3,-34
454216,9444,DU-145,-34
454216,5394,PC-3,-34
2708,45055483,PC-3,-34
2708,135413520,DU-145,-34
135398738,60198,DU-145,-34
241902,60749,DU-145,-34
119182,241902,DU-145,-34
119182,3902,PC-3,-34
45055483,216326,DU-145,-34
104842,60953,PC-3,-34
135413520,60198,DU-145,-34
5311,9444,DU-145,-34
104741,5352062,PC-3,-34
123596,5790,DU-145,-34
9941095,123596,PC-3,-34
644241,2733525,DU-145,-34
5329102,119182,PC-3,-34
29327,20279,DU-145,-34
444795,6252,PC-3,-33
452548,135413520,DU-145,-33
36314,657237,PC-3,-33
77082,5352062,PC-3,-33
2733525,444795,PC-3,-33
123608,6252,DU-145,-33
439693,163659,PC-3,-33
426756,5453,PC-3,-33
5746,20279,PC-3,-33
5790,5453,PC-3,-33
5394,2662,PC-3,-33
5394,126941,PC-3,-33
4211,426756,PC-3,-33
60699,6252,PC-3,-33
148124,241902,DU-145,-33
3011155,667490,DU-145,-33
60953,3657,PC-3,-33
60953,6252,PC-3,-33
104741,5329102,PC-3,-33
2187,119182,DU-145,-33
68740,3011155,DU-145,-33
460612,4212,PC-3,-33
460612,135398738,PC-3,-33
460612,45055483,DU-145,-33
460612,5799,PC-3,-33
20279,6252,PC-3,-32
20279,249332,PC-3,-32
443939,5790,PC-3,-32
443939,5394,DU-145,-32
443939,9941095,PC-3,-32
135401907,163659,PC-3,-32
135401907,3657,DU-145,-32
135401907,6252,DU-145,-32
6239,20279,PC-3,-32
2907,444795,PC-3,-32
2907,4211,PC-3,-32
2907,5799,PC-3,-32
5746,148124,PC-3,-32
3657,3062316,DU-145,-32
241902,444795,DU-145,-32
148124,6252,PC-3,-32
6252,5790,PC-3,-32
104842,241902,PC-3,-32
5311,2662,DU-145,-32
2187,5394,PC-3,-32
2187,5453,PC-3,-32
68740,104842,DU-145,-32
68740,2662,DU-145,-32
3062316,9444,DU-145,-32
3062316,148124,DU-145,-32
3062316,644241,PC-3,-32
644241,163659,PC-3,-32
644241,667490,DU-145,-32
2478,4211,PC-3,-32
2478,6252,PC-3,-32
29327,5790,DU-145,-32
29327,6252,DU-145,-32
460612,135413520,DU-145,-32
5799,644241,PC-3,-32
443939,2662,DU-145,-31
2123,3385,PC-3,-31
135401907,5453,DU-145,-31
36462,45055483,PC-3,-31
6239,9444,PC-3,-31
426756,2733525,PC-3,-31
454216,5284616,PC-3,-31
2907,5453,PC-3,-31
9887053,20279,PC-3,-31
5746,5790,PC-3,-31
5394,6252,PC-3,-31
135398738,36462,DU-145,-31
5426,2733525,DU-145,-31
104842,148124,DU-145,-31
5311,657237,PC-3,-31
644241,77082,PC-3,-31
644241,126941,DU-145,-31
406563,5453,PC-3,-31
406563,3011155,PC-3,-31
460612,2123,DU-145,-31
460612,60198,DU-145,-31
72466,457193,PC-3,-30
72466,5394,PC-3,-30
72466,148124,PC-3,-30
123608,454216,DU-145,-30
4842,60749,PC-3,-30
5746,119182,PC-3,-30
5746,60749,PC-3,-30
2141,77082,PC-3,-30
3657,5329102,PC-3,-30
119182,241902,PC-3,-30
60699,126941,PC-3,-30
60749,119182,DU-145,-30
60749,2662,DU-145,-30
104842,2662,DU-145,-30
3011155,444795,PC-3,-30
60953,20279,PC-3,-30
60953,249332,PC-3,-30
2187,6442177,DU-145,-30
123596,2662,PC-3,-30
9941095,657237,PC-3,-30
9941095,6252,PC-3,-30
406563,657237,DU-145,-30
5329102,20279,PC-3,-30
5329102,5394,PC-3,-30
2723601,62770,DU-145,-30
9703,2733525,DU-145,-30
9703,3657,DU-145,-30
9444,457193,PC-3,-29
657237,6252,PC-3,-29
72466,6442177,PC-3,-29
451668,5394,DU-145,-29
2123,45055483,DU-145,-29
77082,249332,DU-145,-29
123608,457193,PC-3,-29
123608,5394,PC-3,-29
4842,443939,DU-145,-29
4842,443939,PC-3,-29
2907,444795,DU-145,-29
2907,77082,PC-3,-29
2708,6194,PC-3,-29
6194,45055483,DU-145,-29
6194,3950,DU-145,-29
135398738,11683,DU-145,-29
119182,3011155,DU-145,-29
60699,5935,PC-3,-29
60749,5394,PC-3,-29
60749,241902,PC-3,-29
148124,104741,PC-3,-29
5426,667490,DU-145,-29
5311,148124,PC-3,-29
60953,126941,DU-145,-29
11683,216326,PC-3,-29
2187,657237,PC-3,-29
2187,3902,DU-145,-29
68740,2733525,DU-145,-29
3062316,36314,DU-145,-29
6442177,644241,PC-3,-29
9941095,5453,DU-145,-29
406563,2662,PC-3,-29
5329102,657237,PC-3,-29
5329102,104842,DU-145,-29
148121,457193,PC-3,-29
148121,104842,DU-145,-29
9703,163659,DU-145,-29
3950,60198,DU-145,-29
29327,2733525,DU-145,-29
29327,5284616,DU-145,-29
3690,77082,DU-145,-28
443939,426756,DU-145,-28
72466,9444,PC-3,-28
72466,123596,PC-3,-28
135401907,3657,PC-3,-28
135401907,126941,PC-3,-28
123608,5790,DU-145,-28
426756,6252,PC-3,-28
163659,426756,DU-145,-28
454216,657237,DU-145,-28
4211,5790,DU-145,-28
4211,5453,DU-145,-28
135398738,123631,PC-3,-28
241902,5790,DU-145,-28
241902,119182,PC-3,-28
119182,454216,PC-3,-28
119182,4211,PC-3,-28
60699,72466,PC-3,-28
60749,163659,DU-145,-28
60749,249332,PC-3,-28
3011155,2733525,PC-3,-28
5311,148124,DU-145,-28
68740,5394,DU-145,-28
6442177,657237,DU-145,-28
123596,2733525,DU-145,-28
9941095,426756,PC-3,-28
406563,3902,PC-3,-28
406563,5352062,PC-3,-28
2478,126941,PC-3,-28
5352062,123596,PC-3,-28
9444,2187,DU-145,-27
443939,3011155,DU-145,-27
72466,60749,PC-3,-27
77082,20279,DU-145,-27
77082,6442177,PC-3,-27
77082,5329102,PC-3,-27
36462,135413520,DU-145,-27
36462,60198,PC-3,-27
2733525,126941,PC-3,-27
123608,5284616,PC-3,-27
3385,71384,DU-145,-27
4842,2733525,DU-145,-27
4211,20279,DU-145,-27
241902,5284616,DU-145,-27
60749,77082,DU-145,-27
104842,60749,DU-145,-27
135413520,216326,DU-145,-27
60953,241902,PC-3,-27
60953,6252,DU-145,-27
3062316,20279,PC-3,-27
123596,5394,PC-3,-27
9941095,5394,DU-145,-27
2478,77082,PC-3,-27
5329102,2733525,PC-3,-27
5329102,426756,DU-145,-27
5329102,9941095,PC-3,-27
5352062,444795,DU-145,-27
460612,71384,DU-145,-27
5799,60749,PC-3,-27
444795,126941,PC-3,-26
452548,216326,PC-3,-26
451668,444795,DU-145,-26
135401907,443939,PC-3,-26
6239,249332,DU-145,-26
5284616,20279,PC-3,-26
5284616,426756,PC-3,-26
163659,20279,PC-3,-26
4842,657237,PC-3,-26
4842,148124,DU-145,-26
4212,45055483,PC-3,-26
3657,457193,PC-3,-26
5394,6252,DU-145,-26
4211,36314,DU-145,-26
4211,9941095,DU-145,-26
60699,119182,PC-3,-26
60699,667490,PC-3,-26
3011155,2662,PC-3,-26
5311,249332,PC-3,-26
5311,3011155,DU-145,-26
5311,2187,DU-145,-26
60198,123631,PC-3,-26
2187,20279,DU-145,-26
2187,5311,PC-3,-26
3062316,60749,PC-3,-26
6442177,119182,PC-3,-26
9941095,20279,DU-145,-26
644241,426756,PC-3,-26
406563,5790,PC-3,-26
5329102,5453,DU-145,-26
9703,249332,DU-145,-26
444795,2662,PC-3,-25
443939,9444,DU-145,-25
72466,426756,PC-3,-25
2123,36462,DU-145,-25
135401907,241902,PC-3,-25
135401907,667490,DU-145,-25
6239,5935,PC-3,-25
439693,77082,PC-3,-25
163659,5311,DU-145,-25
5746,20279,DU-145,-25
3657,104842,PC-3,-25
6194,60198,PC-3,-25
5394,3902,DU-145,-25
241902,5394,DU-145,-25
3011155,426756,PC-3,-25
3011155,5790,PC-3,-25
104741,123596,PC-3,-25
104741,5329102,DU-145,-25
2187,5352062,PC-3,-25
2662,126941,DU-145,-25
68740,60953,DU-145,-25
3062316,119182,DU-145,-25
6442177,457193,DU-145,-25
6442177,5394,PC-3,-25
6442177,60749,DU-145,-25
9941095,119182,PC-3,-25
9941095,104842,DU-145,-25
5329102,119182,DU-145,-25
5352062,5790,DU-145,-25
9444,2733525,PC-3,-24
72466,2733525,PC-3,-24
72466,644241,PC-3,-24
451668,454216,DU-145,-24
451668,5453,DU-145,-24
77082,20279,PC-3,-24
77082,5790,PC-3,-24
135401907,5284616,DU-145,-24
5284616,119182,PC-3,-24
5284616,249332,DU-145,-24
426756,2662,PC-3,-24
4842,4211,DU-145,-24
2907,6252,PC-3,-24
2708,460612,PC-3,-24
3657,2733525,DU-145,-24
3657,5790,DU-145,-24
4211,119182,PC-3,-24
4211,6252,PC-3,-24
135398738,71384,PC-3,-24
119182,2733525,PC-3,-24
104842,2733525,DU-145,-24
249332,5790,PC-3,-24
60198,216326,DU-145,-24
2187,123596,PC-3,-24
2187,9941095,DU-145,-24
68740,9941095,DU-145,-24
644241,20279,PC-3,-24
2478,5935,PC-3,-24
148121,249332,DU-145,-24
9703,5284616,DU-145,-24
5799,657237,PC-3,-24
452548,4212,PC-3,-23
452548,60198,PC-3,-23
72466,60953,PC-3,-23
36314,249332,PC-3,-23
451668,657237,DU-145,-23
451668,241902,DU-145,-23
2123,135413520,DU-145,-23
77082,3902,DU-145,-23
36462,5799,PC-3,-23
6239,5799,PC-3,-23
71384,4212,DU-145,-23
123608,60749,PC-3,-23
123608,249332,PC-3,-23
3385,3950,DU-145,-23
426756,3902,PC-3,-23
163659,6442177,DU-145,-23
4842,5790,DU-145,-23
4842,5453,PC-3,-23
5790,3902,DU-145,-23
6194,135398738,PC-3,-23
4211,5453,PC-3,-23
2578,2733525,PC-3,-23
135398738,5799,DU-145,-23
241902,20279,DU-145,-23
60749,444795,PC-3,-23
104842,60749,PC-3,-23
3011155,241902,PC-3,-23
68740,3902,DU-145,-23
6442177,5352062,DU-145,-23
123596,2662,DU-145,-23
2478,457193,PC-3,-23
2723601,4212,DU-145,-23
5352062,2733525,DU-145,-23
5799,36314,PC-3,-23
9444,444795,DU-145,-22
9444,104842,PC-3,-22
443939,60749,PC-3,-22
443939,148124,PC-3,-22
72466,3062316,DU-145,-22
72466,5329102,PC-3,-22
2123,3385,DU-145,-22
135401907,2733525,PC-3,-22
3385,123631,DU-145,-22
5284616,60953,PC-3,-22
454216,644241,PC-3,-22
4842,5453,DU-145,-22
4842,5799,PC-3,-22
5746,249332,PC-3,-22
5394,5790,PC-3,-22
148124,657237,PC-3,-22
104842,2187,DU-145,-22
3011155,5790,DU-145,-22
3011155,5453,PC-3,-22
3062316,5311,DU-145,-22
123596,2733525,PC-3,-22
123596,249332,DU-145,-22
9941095,9444,PC-3,-22
644241,241902,DU-145,-22
644241,6252,PC-3,-22
2723601,443939,DU-145,-22
5352062,3902,PC-3,-22
148121,5790,DU-145,-22
9444,241902,DU-145,-21
9444,119182,PC-3,-21
443939,457193,DU-145,-21
72466,5284616,DU-145,-21
77082,9941095,DU-145,-21
6239,457193,PC-3,-21
2733525,2662,DU-145,-21
426756,657237,DU-145,-21
4842,20279,DU-145,-21
4842,249332,DU-145,-21
3657,9941095,DU-145,-21
57469,444795,PC-3,-21
4211,2662,DU-145,-21
2578,9444,PC-3,-21
2578,5394,PC-3,-21
135398738,216326,DU-145,-21
241902,657237,DU-145,-21
119182,2187,PC-3,-21
3011155,20279,PC-3,-21
3011155,77082,DU-145,-21
60953,2733525,PC-3,-21
60953,2662,PC-3,-21
68740,5790,DU-145,-21
68740,5790,PC-3,-21
3062316,5790,DU-145,-21
6442177,20279,PC-3,-21
6442177,444795,DU-145,-21
123596,126941,PC-3,-21
9941095,5790,DU-145,-21
9941095,5352062,PC-3,-21
644241,77082,DU-145,-21
406563,9444,DU-145,-21
5329102,60749,DU-145,-21
2723601,2123,PC-3,-21
148121,5790,PC-3,-21
36462,216326,DU-145,-20
6239,5453,DU-145,-20
4842,72466,DU-145,-20
4842,241902,PC-3,-20
4842,249332,PC-3,-20
3657,426756,PC-3,-20
4211,3011155,PC-3,-20
241902,5453,PC-3,-20
104741,104842,PC-3,-20
9941095,5394,PC-3,-20
406563,2733525,DU-145,-20
62770,71384,PC-3,-20
460612,11683,DU-145,-20
36314,5790,PC-3,-19
451668,72466,DU-145,-19
451668,6252,DU-145,-19
2123,216326,PC-3,-19
6239,148124,DU-145,-19
71384,135413520,DU-145,-19
123608,104842,PC-3,-19
123608,126941,PC-3,-19
123608,5935,PC-3,-19
439693,148124,PC-3,-19
2708,5799,PC-3,-19
3657,104842,DU-145,-19
5394,444795,DU-145,-19
241902,5790,PC-3,-19
60699,249332,PC-3,-19
104842,5352062,PC-3,-19
60953,444795,PC-3,-19
11683,123631,PC-3,-19
104741,2662,PC-3,-19
104741,644241,PC-3,-19
2187,60749,DU-145,-19
2187,249332,DU-145,-19
6442177,5394,DU-145,-19
123596,6252,PC-3,-19
5329102,6442177,DU-145,-19
2723601,216326,DU-145,-19
5352062,2733525,PC-3,-19
9703,9444,DU-145,-19
29327,241902,DU-145,-19
460612,2123,PC-3,-19
9444,60749,DU-145,-18
657237,2662,PC-3,-18
451668,5284616,DU-145,-18
6239,77082,PC-3,-18
3385,62770,DU-145,-18
454216,60749,DU-145,-18
2907,119182,PC-3,-18
9887053,5394,PC-3,-18
5394,20279,PC-3,-18
2578,241902,PC-3,-18
119182,104741,PC-3,-18
148124,426756,DU-145,-18
148124,426756,PC-3,-18
148124,119182,DU-145,-18
3011155,104741,PC-3,-18
68740,3062316,DU-145,-18
68740,5352062,DU-145,-18
3062316,6252,PC-3,-18
9941095,5453,PC-3,-18
644241,163659,DU-145,-18
5329102,6442177,PC-3,-18
3690,20279,DU-145,-17
443939,5329102,DU-145,-17
72466,249332,PC-3,-17
2123,123631,DU-145,-17
135401907,657237,PC-3,-17
123608,119182,PC-3,-17
439693,20279,PC-3,-17
5284616,2662,DU-145,-17
454216,5790,PC-3,-17
2907,241902,DU-145,-17
5746,72466,DU-145,-17
57469,241902,PC-3,-17
4211,3902,PC-3,-17
4114,20279,DU-145,-17
60699,5790,PC-3,-17
104842,657237,PC-3,-17
104842,148124,PC-3,-17
5311,20279,PC-3,-17
104741,6252,DU-145,-17
2187,104842,PC-3,-17
68740,20279,PC-3,-17
68740,5453,DU-145,-17
3062316,3902,PC-3,-17
6442177,457193,PC-3,-17
9941095,60749,PC-3,-17
406563,9444,PC-3,-17
2478,3657,PC-3,-17
5329102,2662,PC-3,-17
2723601,4212,PC-3,-17
5352062,2187,PC-3,-17
9444,104741,PC-3,-16
443939,657237,DU-145,-16
72466,36314,DU-145,-16
135401907,9444,PC-3,-16
163659,5453,DU-145,-16
2708,3385,DU-145,-16
60699,9444,PC-3,-16
3011155,457193,PC-3,-16
11683,71384,PC-3,-16
68740,60749,PC-3,-16
68740,3062316,PC-3,-16
68740,6442177,PC-3,-16
6442177,60953,PC-3,-16
644241,5453,PC-3,-16
406563,60749,DU-145,-16
2723601,5799,DU-145,-16
443939,644241,DU-145,-15
72466,60749,DU-145,-15
72466,9941095,PC-3,-15
77082,5394,PC-3,-15
2733525,2662,PC-3,-15
123608,443939,PC-3,-15
426756,2733525,DU-145,-15
454216,104842,PC-3,-15
2907,667490,DU-145,-15
4211,60953,PC-3,-15
68740,60749,DU-145,-15
3062316,9444,PC-3,-15
9941095,657237,DU-145,-15
9941095,5311,DU-145,-15
406563,3062316,DU-145,-15
2723601,2123,DU-145,-15
2723601,2708,PC-3,-15
2723601,11683,DU-145,-15
9703,119182,DU-145,-15
9703,6252,DU-145,-15
9444,60749,PC-3,-14
9444,6252,PC-3,-14
3690,2733525,DU-145,-14
71384,60198,PC-3,-14
3385,443939,PC-3,-14
454216,657237,PC-3,-14
2708,4212,DU-145,-14
4211,3062316,DU-145,-14
2578,3657,PC-3,-14
119182,60953,PC-3,-14
119182,2662,PC-3,-14
148124,3011155,DU-145,-14
6252,3902,PC-3,-14
3011155,126941,DU-145,-14
3062316,5284616,DU-145,-14
126941,3062316,PC-3,-14
406563,644241,DU-145,-14
2478,5394,DU-145,-14
2723601,36462,DU-145,-14
148121,123596,DU-145,-14
3950,60198,PC-3,-14
5799,60953,PC-3,-14
72466,9941095,DU-145,-13
135401907,72466,DU-145,-13
135401907,5790,DU-145,-13
135401907,667490,PC-3,-13
6239,2733525,PC-3,-13
6239,3657,PC-3,-13
6239,119182,PC-3,-13
6239,5453,PC-3,-13
439693,5453,PC-3,-13
163659,148124,PC-3,-13
454216,5453,DU-145,-13
5790,5453,DU-145,-13
2708,135398738,DU-145,-13
5394,5453,PC-3,-13
4211,2662,PC-3,-13
4211,5329102,DU-145,-13
2578,5284616,PC-3,-13
241902,20279,PC-3,-13
60749,241902,DU-145,-13
6252,5453,PC-3,-13
104842,36314,DU-145,-13
3011155,4211,PC-3,-13
3011155,2187,PC-3,-13
60953,5453,DU-145,-13
104741,36314,PC-3,-13
104741,3062316,DU-145,-13
3062316,60749,DU-145,-13
6442177,3062316,PC-3,-13
123596,444795,DU-145,-13
9941095,2733525,DU-145,-13
2478,5790,DU-145,-13
62770,45055483,PC-3,-13
20279,3902,PC-3,-12
444795,20279,DU-145,-12
443939,6442177,PC-3,-12
72466,60953,DU-145,-12
135401907,457193,PC-3,-12
6239,36314,PC-3,-12
6239,5790,DU-145,-12
3385,443939,DU-145,-12
163659,6252,DU-145,-12
454216,444795,PC-3,-12
454216,6252,DU-145,-12
2907,249332,PC-3,-12
57469,77082,PC-3,-12
241902,104842,PC-3,-12
45055483,135413520,PC-3,-12
60749,657237,PC-3,-12
60749,426756,PC-3,-12
60749,5453,DU-145,-12
60749,667490,PC-3,-12
6252,457193,PC-3,-12
104842,5453,PC-3,-12
3011155,667490,PC-3,-12
104741,9444,PC-3,-12
104741,3062316,PC-3,-12
2187,9444,PC-3,-12
2187,60953,DU-145,-12
2187,2662,DU-145,-12
68740,5453,PC-3,-12
3062316,60953,PC-3,-12
6442177,5352062,PC-3,-12
148121,3062316,PC-3,-12
460612,123631,PC-3,-12
2123,3950,DU-145,-11
77082,5453,DU-145,-11
6239,443939,PC-3,-11
6239,667490,PC-3,-11
123608,77082,DU-145,-11
123608,77082,PC-3,-11
439693,5284616,PC-3,-11
426756,20279,PC-3,-11
163659,9941095,DU-145,-11
2907,77082,DU-145,-11
2907,5394,PC-3,-11
4212,45055483,DU-145,-11
6194,5799,DU-145,-11
57469,3657,PC-3,-11
2578,60749,PC-3,-11
241902,657237,PC-3,-11
119182,20279,DU-145,-11
104741,657237,PC-3,-11
2187,6442177,PC-3,-11
6442177,426756,DU-145,-11
9941095,104842,PC-3,-11
406563,6442177,DU-145,-11
2723601,123631,PC-3,-11
29327,5394,DU-145,-11
444795,5453,PC-3,-10
72466,444795,PC-3,-10
72466,5311,DU-145,-10
77082,657237,PC-3,-10
135401907,77082,PC-3,-10
135401907,60749,DU-145,-10
6239,241902,DU-145,-10
5284616,4211,DU-145,-10
4842,60749,DU-145,-10
5746,77082,PC-3,-10
2141,148124,PC-3,-10
2708,5799,DU-145,-10
3657,5352062,DU-145,-10
5394,5790,DU-145,-10
119182,6252,DU-145,-10
119182,6252,PC-3,-10
60699,454216,PC-3,-10
60749,5453,PC-3,-10
60749,2662,PC-3,-10
148124,123596,PC-3,-10
104741,36314,DU-145,-10
104741,2733525,PC-3,-10
104741,5790,PC-3,-10
104741,5394,DU-145,-10
104741,644241,DU-145,-10
2187,20279,PC-3,-10
68740,20279,DU-145,-10
68740,104842,PC-3,-10
9941095,5790,PC-3,-10
406563,119182,DU-145,-10
5329102,5790,DU-145,-10
5329102,5311,DU-145,-10
460612,123631,DU-145,-10
3690,9444,DU-145,-9
3690,241902,DU-145,-9
444795,5453,DU-145,-9
443939,20279,DU-145,-9
443939,5284616,PC-3,-9
443939,3011155,PC-3,-9
72466,20279,DU-145,-9
72466,2662,PC-3,-9
77082,444795,PC-3,-9
77082,3062316,DU-145,-9
123608,3657,PC-3,-9
5284616,126941,DU-145,-9
4842,457193,PC-3,-9
9887053,119182,PC-3,-9
5790,126941,DU-145,-9
4212,216326,DU-145,-9
2708,123631,DU-145,-9
3657,3062316,PC-3,-9
4114,9444,DU-145,-9
241902,2662,PC-3,-9
241902,9941095,PC-3,-9
60699,444795,PC-3,-9
104842,241902,DU-145,-9
5311,5284616,DU-145,-9
11683,4212,DU-145,-9
2187,444795,DU-145,-9
2187,426756,PC-3,-9
2187,457193,PC-3,-9
68740,119182,PC-3,-9
68740,249332,PC-3,-9
3062316,5352062,PC-3,-9
2478,2733525,PC-3,-9
148121,3011155,PC-3,-9
9703,4211,DU-145,-9
5799,5284616,PC-3,-9
9444,5284616,PC-3,-8
443939,5790,DU-145,-8
72466,6252,DU-145,-8
6239,2733525,DU-145,-8
6239,454216,DU-145,-8
4842,444795,PC-3,-8
4842,6252,PC-3,-8
9887053,444795,PC-3,-8
5746,72466,PC-3,-8
5746,4211,DU-145,-8
5746,126941,DU-145,-8
2708,216326,DU-145,-8
6194,123631,DU-145,-8
5394,657237,PC-3,-8
4211,5329102,PC-3,-8
241902,36314,PC-3,-8
45055483,60198,PC-3,-8
60749,20279,PC-3,-8
60749,3657,PC-3,-8
5426,9444,DU-145,-8
60953,657237,PC-3,-8
104741,426756,PC-3,-8
2187,3062316,PC-3,-8
2478,163659,PC-3,-8
5329102,104842,PC-3,-8
9444,148124,PC-3,-7
3690,148124,DU-145,-7
72466,6442177,DU-145,-7
451668,3657,DU-145,-7
2123,135413520,PC-3,-7
77082,9444,PC-3,-7
77082,5394,DU-145,-7
6239,60749,PC-3,-7
123608,9444,PC-3,-7
439693,4211,PC-3,-7
5284616,6252,PC-3,-7
163659,6252,PC-3,-7
163659,5453,PC-3,-7
454216,2662,PC-3,-7
4842,5284616,PC-3,-7
2708,135398738,PC-3,-7
4211,426756,DU-145,-7
241902,6252,DU-145,-7
5311,2733525,DU-145,-7
104741,60953,DU-145,-7
2187,6252,PC-3,-7
2187,60953,PC-3,-7
6442177,104842,PC-3,-7
126941,457193,PC-3,-7
9941095,5311,PC-3,-7
406563,104842,PC-3,-7
2478,454216,DU-145,-7
2723601,60198,PC-3,-7
148121,249332,PC-3,-7
29327,72466,DU-145,-7
460612,6194,DU-145,-7
5799,444795,PC-3,-7
72466,249332,DU-145,-6
2123,216326,DU-145,-6
6239,5394,DU-145,-6
6239,126941,PC-3,-6
454216,6252,PC-3,-6
57469,5453,PC-3,-6
2578,148124,PC-3,-6
104741,657237,DU-145,-6
104741,60953,PC-3,-6
2187,60749,PC-3,-6
68740,3902,PC-3,-6
123596,5453,PC-3,-6
9941095,444795,PC-3,-6
9941095,6252,DU-145,-6
9941095,3062316,DU-145,-6
644241,126941,PC-3,-6
406563,6252,DU-145,-6
5352062,5394,PC-3,-6
9444,148124,DU-145,-5
657237,126941,DU-145,-5
452548,45055483,DU-145,-5
443939,657237,PC-3,-5
443939,36314,PC-3,-5
72466,9444,DU-145,-5
72466,119182,PC-3,-5
123608,5394,DU-145,-5
163659,2662,DU-145,-5
4842,119182,DU-145,-5
5746,5284616,DU-145,-5
2708,36462,DU-145,-5
4211,119182,DU-145,-5
