drug_a,drug_b,cell_line,synergy
6194,36462,TK10,-60
6194,45055483,ACHN,-60
2578,5790,786-0,-60
2578,667490,786-0,-60
135398738,3950,SN12C,-60
4114,4211,ACHN,-60
4114,126941,ACHN,-60
241902,5311,A498,-60
119182,126941,A498,-60
119182,126941,RXF393,-60
60749,104741,A498,-60
60749,123596,A498,-60
148124,20279,TK10,-60
5426,4211,RXF393,-60
3011155,2733525,SN12C,-60
3011155,457193,RXF393,-60
3011155,241902,RXF393,-60
3011155,2187,A498,-60
60953,2662,TK10,-60
104741,5284616,CAKI-1,-60
104741,3011155,CAKI-1,-60
104741,2662,SN12C,-60
68740,444795,A498,-60
68740,457193,786-0,-60
126941,5329102,SN12C,-60
644241,3902,TK10,-60
5352062,644241,A498,-60
148121,5352062,SN12C,-60
9703,5394,TK10,-60
460612,36462,CAKI-1,-60
460612,60198,SN12C,-60
444795,657237,RXF393,-59
443939,5453,CAKI-1,-59
72466,60749,RXF393,-59
36314,60953,A498,-59
451668,657237,CAKI-1,-59
451668,5394,RXF393,-59
451668,249332,TK10,-59
77082,457193,RXF393,-59
135401907,5790,A498,-59
3385,443939,A498,-59
3385,36462,A498,-59
5284616,426756,SN12C,-59
5284616,119182,TK10,-59
4842,36314,SN12C,-59
4842,5799,SN12C,-59
2907,6252,A498,-59
5746,104842,RXF393,-59
4212,45055483,RXF393,-59
3657,657237,SN12C,-59
57469,60749,A498,-59
4211,644241,A498,-59
135398738,135413520,ACHN,-59
135398738,5799,CAKI-1,-59
4114,444795,786-0,-59
4114,3657,CAKI-1,-59
4114,5394,CAKI-1,-59
4114,667490,A498,-59
45055483,216326,ACHN,-59
60699,657237,786-0,-59
60749,644241,TK10,-59
60749,667490,TK10,-59
5453,457193,SN12C,-59
68740,249332,ACHN,-59
68740,3062316,CAKI-1,-59
6442177,3902,TK10,-59
123596,6252,TK10,-59
9941095,657237,TK10,-59
644241,2662,TK10,-59
406563,6252,RXF393,-59
2478,444795,SN12C,-59
2478,163659,SN12C,-59
9703,163659,A498,-59
9703,163659,CAKI-1,-59
9703,3657,RXF393,-59
3950,452548,SN12C,-59
29327,444795,786-0,-59
29327,5935,786-0,-59
5799,5329102,TK10,-59
9444,241902,A498,-58
3690,657237,CAKI-1,-58
444795,20279,RXF393,-58
452548,60198,RXF393,-58
443939,444795,A498,-58
36314,20279,TK10,-58
36314,6252,A498,-58
451668,657237,A498,-58
451668,454216,A498,-58
135401907,3657,ACHN,-58
6239,104842,ACHN,-58
2733525,2662,A498,-58
123608,249332,RXF393,-58
439693,457193,A498,-58
5284616,2187,TK10,-58
4842,667490,SN12C,-58
2907,77082,SN12C,-58
2907,457193,TK10,-58
2907,5394,RXF393,-58
2708,11683,A498,-58
6194,71384,TK10,-58
6194,4212,A498,-58
2578,20279,786-0,-58
135398738,4212,ACHN,-58
4114,36314,A498,-58
241902,5790,RXF393,-58
241902,644241,ACHN,-58
119182,60953,A498,-58
45055483,135413520,TK10,-58
60749,426756,RXF393,-58
148124,36314,TK10,-58
148124,241902,SN12C,-58
3011155,126941,786-0,-58
5311,36314,RXF393,-58
5311,3011155,SN12C,-58
60953,241902,SN12C,-58
60953,3011155,TK10,-58
104741,119182,ACHN,-58
104741,5329102,786-0,-58
2187,5311,ACHN,-58
2187,123596,ACHN,-58
68740,444795,ACHN,-58
123596,426756,A498,-58
123596,3902,TK10,-58
644241,77082,TK10,-58
406563,60953,786-0,-58
2478,163659,CAKI-1,-58
2478,5790,SN12C,-58
5329102,5394,A498,-58
2723601,2123,CAKI-1,-58
2723601,36462,CAKI-1,-58
2723601,4212,786-0,-58
148121,6252,TK10,-58
148121,9941095,SN12C,-58
3950,62770,ACHN,-58
62770,71384,SN12C,-58
29327,36314,TK10,-58
29327,249332,TK10,-58
5799,60749,CAKI-1,-58
3690,9444,RXF393,-57
443939,3011155,A498,-57
451668,126941,CAKI-1,-57
2123,36462,786-0,-57
2123,4212,A498,-57
2123,135398738,CAKI-1,-57
2123,135413520,SN12C,-57
6239,20279,CAKI-1,-57
6239,148124,786-0,-57
2733525,657237,A498,-57
5284616,241902,TK10,-57
5284616,126941,ACHN,-57
426756,2662,A498,-57
454216,2733525,ACHN,-57
2907,20279,ACHN,-57
2907,5453,A498,-57
9887053,5790,A498,-57
2708,452548,RXF393,-57
2708,2123,TK10,-57
2708,71384,RXF393,-57
2708,460612,A498,-57
3657,104842,A498,-57
6194,36462,ACHN,-57
6194,135413520,SN12C,-57
5394,657237,786-0,-57
57469,457193,786-0,-57
4211,148124,TK10,-57
2578,148124,A498,-57
135398738,4212,TK10,-57
4114,667490,ACHN,-57
4114,5935,SN12C,-57
241902,123596,SN12C,-57
119182,2733525,TK10,-57
60699,5935,A498,-57
60749,2733525,RXF393,-57
60749,119182,TK10,-57
3011155,20279,ACHN,-57
3011155,667490,SN12C,-57
135413520,123631,ACHN,-57
60953,77082,ACHN,-57
60953,163659,SN12C,-57
104741,104842,A498,-57
2187,5453,A498,-57
2187,60953,TK10,-57
2187,123596,TK10,-57
68740,444795,RXF393,-57
68740,3011155,ACHN,-57
68740,2662,ACHN,-57
126941,104842,SN12C,-57
9941095,2662,A498,-57
406563,5329102,TK10,-57
406563,5352062,TK10,-57
2478,5790,TK10,-57
2478,148124,SN12C,-57
2723601,460612,SN12C,-57
148121,657237,A498,-57
9703,5453,TK10,-57
9703,667490,786-0,-57
460612,71384,786-0,-57
9444,657237,RXF393,-56
9444,2733525,TK10,-56
9444,119182,TK10,-56
3690,667490,ACHN,-56
657237,457193,RXF393,-56
443939,3062316,SN12C,-56
72466,444795,786-0,-56
451668,9444,SN12C,-56
451668,3657,TK10,-56
2123,45055483,ACHN,-56
2733525,657237,ACHN,-56
3385,4212,786-0,-56
3385,5799,TK10,-56
439693,249332,786-0,-56
5284616,60953,A498,-56
426756,5790,TK10,-56
163659,457193,TK10,-56
454216,20279,TK10,-56
454216,657237,TK10,-56
454216,123596,SN12C,-56
2907,5799,ACHN,-56
5790,5453,TK10,-56
2141,20279,A498,-56
2708,45055483,CAKI-1,-56
3657,5352062,TK10,-56
5394,657237,RXF393,-56
4114,36314,ACHN,-56
4114,5935,A498,-56
119182,2733525,RXF393,-56
60699,60749,786-0,-56
60749,3657,RXF393,-56
5426,6252,CAKI-1,-56
104842,20279,TK10,-56
3011155,657237,A498,-56
5311,644241,A498,-56
60953,77082,SN12C,-56
60953,241902,ACHN,-56
104741,36314,CAKI-1,-56
2187,119182,SN12C,-56
2187,5352062,A498,-56
68740,5394,ACHN,-56
68740,148124,TK10,-56
126941,9941095,SN12C,-56
123596,5790,RXF393,-56
644241,163659,TK10,-56
406563,20279,CAKI-1,-56
406563,657237,786-0,-56
406563,3902,A498,-56
2478,72466,SN12C,-56
2478,2733525,RXF393,-56
2478,4211,A498,-56
2478,119182,TK10,-56
2723601,4212,TK10,-56
2723601,62770,SN12C,-56
148121,5790,ACHN,-56
3950,123631,ACHN,-56
29327,104842,RXF393,-56
29327,104842,TK10,-56
460612,3385,TK10,-56
460612,135398738,ACHN,-56
5799,20279,TK10,-56
5799,3902,786-0,-56
5799,2662,CAKI-1,-56
20279,6252,RXF393,-55
3690,20279,A498,-55
3690,444795,RXF393,-55
657237,2662,A498,-55
444795,5790,TK10,-55
452548,45055483,CAKI-1,-55
443939,36314,A498,-55
72466,5284616,SN12C,-55
72466,123596,RXF393,-55
2123,71384,ACHN,-55
77082,123596,ACHN,-55
77082,5352062,TK10,-55
6239,657237,RXF393,-55
71384,135413520,A498,-55
123608,148124,A498,-55
3385,62770,ACHN,-55
454216,2662,RXF393,-55
4842,443939,A498,-55
4842,249332,RXF393,-55
2907,9444,RXF393,-55
2141,657237,786-0,-55
2141,657237,A498,-55
3657,123596,A498,-55
6194,36462,CAKI-1,-55
57469,148124,786-0,-55
4211,5790,RXF393,-55
135398738,45055483,CAKI-1,-55
4114,5453,TK10,-55
119182,104741,TK10,-55
60699,126941,A498,-55
60749,657237,786-0,-55
60749,2187,RXF393,-55
148124,3011155,RXF393,-55
5426,241902,TK10,-55
104842,644241,SN12C,-55
249332,2662,SN12C,-55
387447,36314,A498,-55
60953,2733525,ACHN,-55
11683,60198,SN12C,-55
11683,62770,RXF393,-55
11683,5799,CAKI-1,-55
123631,216326,ACHN,-55
104741,657237,RXF393,-55
2187,119182,ACHN,-55
6442177,444795,RXF393,-55
126941,5311,CAKI-1,-55
123596,5394,SN12C,-55
123596,3902,786-0,-55
406563,457193,A498,-55
2478,9444,SN12C,-55
2478,241902,SN12C,-55
2478,667490,A498,-55
5329102,36314,TK10,-55
3950,5799,SN12C,-55
29327,3657,SN12C,-55
460612,6194,TK10,-55
5799,9941095,TK10,-55
3690,5790,SN12C,-54
3690,119182,TK10,-54
72466,20279,TK10,-54
72466,3902,ACHN,-54
72466,644241,A498,-54
451668,444795,786-0,-54
451668,457193,ACHN,-54
36462,60198,A498,-54
439693,20279,786-0,-54
5284616,3902,A498,-54
163659,5453,RXF393,-54
163659,123596,CAKI-1,-54
454216,9444,CAKI-1,-54
454216,104842,TK10,-54
9887053,667490,786-0,-54
9887053,667490,A498,-54
5746,457193,CAKI-1,-54
2141,6252,786-0,-54
2141,126941,A498,-54
2708,36462,RXF393,-54
2708,3385,TK10,-54
6194,11683,A498,-54
6194,216326,786-0,-54
6194,5799,ACHN,-54
6194,5799,SN12C,-54
5394,126941,A498,-54
2578,77082,A498,-54
2578,163659,786-0,-54
2578,6252,786-0,-54
4114,5284616,CAKI-1,-54
4114,163659,A498,-54
4114,241902,ACHN,-54
4114,119182,A498,-54
4114,5799,RXF393,-54
241902,5311,CAKI-1,-54
241902,6442177,ACHN,-54
60749,426756,SN12C,-54
60749,3011155,ACHN,-54
60749,2187,SN12C,-54
60749,3902,TK10,-54
148124,657237,TK10,-54
5453,2662,786-0,-54
104842,36314,TK10,-54
104842,5394,SN12C,-54
3011155,77082,SN12C,-54
3011155,123596,A498,-54
3011155,123596,SN12C,-54
135413520,5799,786-0,-54
5311,2733525,SN12C,-54
5311,5284616,TK10,-54
104741,5394,ACHN,-54
104741,5453,A498,-54
104741,123596,SN12C,-54
2187,5284616,RXF393,-54
68740,5394,TK10,-54
68740,5329102,TK10,-54
3062316,3902,TK10,-54
123596,444795,SN12C,-54
9941095,5311,A498,-54
644241,426756,TK10,-54
644241,241902,TK10,-54
406563,20279,SN12C,-54
406563,3011155,ACHN,-54
406563,123596,786-0,-54
2478,443939,TK10,-54
2478,454216,A498,-54
5329102,119182,TK10,-54
2723601,135398738,ACHN,-54
2723601,3950,RXF393,-54
148121,5394,ACHN,-54
9703,5394,A498,-54
9703,249332,TK10,-54
29327,5790,RXF393,-54
29327,3657,CAKI-1,-54
460612,452548,RXF393,-54
460612,135413520,ACHN,-54
9444,249332,SN12C,-53
20279,5790,TK10,-53
20279,249332,RXF393,-53
443939,5284616,TK10,-53
443939,3011155,RXF393,-53
443939,3011155,TK10,-53
72466,5329102,ACHN,-53
72466,5329102,CAKI-1,-53
36314,5790,A498,-53
77082,2733525,RXF393,-53
135401907,454216,786-0,-53
135401907,454216,TK10,-53
36462,71384,SN12C,-53
36462,135413520,786-0,-53
2733525,2662,ACHN,-53
123608,163659,RXF393,-53
123608,249332,A498,-53
5284616,6252,RXF393,-53
5284616,60953,RXF393,-53
426756,457193,RXF393,-53
4842,444795,SN12C,-53
4842,36314,786-0,-53
2907,163659,786-0,-53
2907,126941,786-0,-53
5746,454216,RXF393,-53
5746,5790,SN12C,-53
5746,457193,786-0,-53
5790,3902,786-0,-53
4212,60198,CAKI-1,-53
2708,2123,ACHN,-53
2708,11683,786-0,-53
5394,2733525,A498,-53
57469,148124,A498,-53
135398738,135413520,A498,-53
135398738,62770,786-0,-53
4114,9444,SN12C,-53
4114,5394,TK10,-53
119182,77082,RXF393,-53
119182,126941,ACHN,-53
60749,2187,ACHN,-53
148124,60749,A498,-53
104842,444795,SN12C,-53
3011155,3657,RXF393,-53
3011155,241902,ACHN,-53
135413520,60198,CAKI-1,-53
5311,3011155,A498,-53
123631,216326,A498,-53
68740,5284616,RXF393,-53
68740,3062316,ACHN,-53
406563,20279,ACHN,-53
406563,5329102,ACHN,-53
2478,5394,ACHN,-53
5329102,60953,TK10,-53
5329102,3902,TK10,-53
148121,2733525,CAKI-1,-53
148121,5394,SN12C,-53
148121,5329102,SN12C,-53
9703,119182,A498,-53
460612,5799,TK10,-53
20279,2662,786-0,-52
20279,126941,SN12C,-52
3690,9444,CAKI-1,-52
3690,5790,RXF393,-52
3690,4211,ACHN,-52
444795,5453,ACHN,-52
444795,249332,TK10,-52
443939,5329102,RXF393,-52
72466,5790,A498,-52
72466,5453,ACHN,-52
72466,123596,ACHN,-52
36314,20279,SN12C,-52
451668,126941,SN12C,-52
2123,123631,SN12C,-52
77082,2733525,A498,-52
77082,5311,TK10,-52
77082,6442177,RXF393,-52
77082,5352062,SN12C,-52
36462,45055483,A498,-52
6239,457193,RXF393,-52
5284616,5394,A498,-52
5284616,60953,SN12C,-52
426756,126941,SN12C,-52
163659,3902,CAKI-1,-52
454216,444795,786-0,-52
4842,5799,RXF393,-52
2907,77082,RXF393,-52
2907,5284616,SN12C,-52
2907,163659,RXF393,-52
2907,126941,ACHN,-52
2141,5935,786-0,-52
2708,452548,A498,-52
2708,36462,CAKI-1,-52
3657,36314,CAKI-1,-52
6194,3950,ACHN,-52
5394,2662,A498,-52
2578,5799,786-0,-52
135398738,4212,A498,-52
135398738,123631,SN12C,-52
241902,20279,TK10,-52
241902,5453,RXF393,-52
119182,3657,786-0,-52
60749,241902,786-0,-52
60749,60953,SN12C,-52
60749,667490,SN12C,-52
148124,60749,SN12C,-52
6252,5453,RXF393,-52
5426,454216,CAKI-1,-52
5426,5394,A498,-52
104842,6252,TK10,-52
387447,5799,A498,-52
5311,5284616,A498,-52
5311,426756,A498,-52
5311,148124,TK10,-52
5311,5453,TK10,-52
104741,36314,TK10,-52
104741,3011155,SN12C,-52
2187,36314,A498,-52
2187,457193,TK10,-52
2187,6252,TK10,-52
68740,644241,TK10,-52
68740,5329102,SN12C,-52
9941095,2733525,TK10,-52
644241,657237,ACHN,-52
644241,2662,SN12C,-52
406563,6252,SN12C,-52
406563,104842,A498,-52
2478,5790,ACHN,-52
2478,119182,SN12C,-52
2478,249332,TK10,-52
2478,126941,A498,-52
2723601,4212,RXF393,-52
5352062,241902,RXF393,-52
5352062,2187,A498,-52
148121,60953,ACHN,-52
9703,657237,CAKI-1,-52
29327,454216,ACHN,-52
29327,4211,ACHN,-52
29327,5453,TK10,-52
5799,5329102,A498,-52
3690,241902,SN12C,-51
443939,119182,SN12C,-51
72466,426756,ACHN,-51
72466,5394,SN12C,-51
72466,104842,SN12C,-51
72466,60953,CAKI-1,-51
72466,2662,SN12C,-51
451668,657237,786-0,-51
451668,3657,CAKI-1,-51
2123,4212,ACHN,-51
2123,123631,CAKI-1,-51
77082,5453,A498,-51
135401907,657237,ACHN,-51
6239,20279,786-0,-51
6239,148124,ACHN,-51
6239,5453,RXF393,-51
123608,457193,SN12C,-51
3385,452548,SN12C,-51
5284616,2733525,A498,-51
5284616,5453,TK10,-51
426756,5453,RXF393,-51
426756,3902,RXF393,-51
163659,104842,CAKI-1,-51
163659,2662,CAKI-1,-51
163659,123596,RXF393,-51
454216,444795,ACHN,-51
4842,657237,786-0,-51
5746,667490,SN12C,-51
2708,45055483,SN12C,-51
3657,5311,SN12C,-51
4211,36314,A498,-51
4211,119182,RXF393,-51
241902,5453,TK10,-51
241902,2662,RXF393,-51
119182,20279,RXF393,-51
148124,60749,TK10,-51
148124,3011155,A498,-51
104842,123596,TK10,-51
387447,5790,A498,-51
3011155,4211,SN12C,-51
3011155,2662,TK10,-51
60953,657237,RXF393,-51
60953,426756,ACHN,-51
60953,454216,TK10,-51
68740,20279,CAKI-1,-51
68740,426756,ACHN,-51
68740,3902,CAKI-1,-51
3062316,119182,TK10,-51
126941,457193,SN12C,-51
126941,148124,ACHN,-51
9941095,20279,RXF393,-51
9941095,426756,TK10,-51
644241,6252,RXF393,-51
2478,60749,SN12C,-51
2723601,452548,SN12C,-51
5352062,457193,A498,-51
9703,9444,CAKI-1,-51
9703,4211,A498,-51
3950,452548,A498,-51
29327,126941,SN12C,-51
5799,249332,SN12C,-51
9444,2662,TK10,-50
3690,20279,786-0,-50
3690,5453,TK10,-50
3690,5935,ACHN,-50
452548,135413520,CAKI-1,-50
443939,3011155,786-0,-50
443939,123596,CAKI-1,-50
2123,71384,A498,-50
77082,104842,ACHN,-50
123608,5284616,TK10,-50
123608,241902,CAKI-1,-50
3385,36462,RXF393,-50
5284616,126941,SN12C,-50
426756,457193,SN12C,-50
454216,20279,RXF393,-50
4842,104842,SN12C,-50
5746,2733525,RXF393,-50
5746,241902,TK10,-50
5746,667490,RXF393,-50
2708,216326,CAKI-1,-50
3657,123596,ACHN,-50
3657,123596,TK10,-50
6194,71384,786-0,-50
4211,5394,TK10,-50
4211,3011155,RXF393,-50
135398738,11683,ACHN,-50
135398738,216326,ACHN,-50
4114,9444,786-0,-50
4114,5394,786-0,-50
4114,5935,CAKI-1,-50
241902,5284616,A498,-50
241902,426756,SN12C,-50
241902,5394,CAKI-1,-50
119182,2187,A498,-50
119182,644241,A498,-50
148124,123596,TK10,-50
104842,5284616,SN12C,-50
104842,119182,TK10,-50
104842,2187,A498,-50
3011155,249332,SN12C,-50
3011155,644241,A498,-50
60198,123631,TK10,-50
11683,71384,SN12C,-50
2187,426756,TK10,-50
123596,20279,A498,-50
9941095,123596,A498,-50
644241,126941,ACHN,-50
406563,119182,TK10,-50
406563,104842,ACHN,-50
5329102,60953,A498,-50
2723601,45055483,ACHN,-50
2723601,135413520,TK10,-50
148121,5284616,CAKI-1,-50
9703,3657,A498,-50
29327,6252,CAKI-1,-50
29327,5935,TK10,-50
460612,135413520,786-0,-50
5799,9941095,SN12C,-50
9444,2733525,RXF393,-49
657237,5453,TK10,-49
657237,3902,SN12C,-49
657237,2662,RXF393,-49
657237,126941,ACHN,-49
444795,657237,SN12C,-49
443939,657237,CAKI-1,-49
72466,5453,A498,-49
72466,5352062,TK10,-49
451668,657237,SN12C,-49
451668,72466,SN12C,-49
451668,5790,786-0,-49
451668,5799,A498,-49
451668,5799,SN12C,-49
2123,135398738,SN12C,-49
2123,135413520,RXF393,-49
135401907,667490,786-0,-49
36462,71384,A498,-49
6239,9444,A498,-49
6239,5284616,RXF393,-49
71384,4212,786-0,-49
123608,6252,TK10,-49
123608,5453,ACHN,-49
3385,45055483,786-0,-49
3385,135413520,RXF393,-49
3385,62770,SN12C,-49
5284616,2733525,SN12C,-49
426756,2662,ACHN,-49
426756,2662,RXF393,-49
426756,126941,ACHN,-49
4842,163659,SN12C,-49
4842,148124,SN12C,-49
2907,241902,RXF393,-49
2907,6252,SN12C,-49
9887053,9444,786-0,-49
5746,444795,786-0,-49
6194,5799,TK10,-49
5394,3902,A498,-49
57469,9444,A498,-49
57469,249332,A498,-49
4211,2662,CAKI-1,-49
4211,9941095,RXF393,-49
135398738,135413520,786-0,-49
241902,9444,CAKI-1,-49
241902,119182,CAKI-1,-49
241902,119182,SN12C,-49
241902,3062316,CAKI-1,-49
119182,77082,SN12C,-49
119182,5790,RXF393,-49
60699,457193,786-0,-49
60699,249332,786-0,-49
5426,457193,786-0,-49
5426,126941,TK10,-49
387447,249332,786-0,-49
5311,123596,A498,-49
11683,216326,TK10,-49
104741,119182,SN12C,-49
104741,6252,ACHN,-49
2187,5284616,SN12C,-49
2187,457193,SN12C,-49
68740,148124,786-0,-49
68740,249332,SN12C,-49
3062316,5352062,TK10,-49
123596,2733525,SN12C,-49
644241,4211,TK10,-49
2478,657237,786-0,-49
5329102,3011155,TK10,-49
2723601,452548,ACHN,-49
2723601,11683,ACHN,-49
2723601,123631,A498,-49
2723601,62770,RXF393,-49
5352062,2187,TK10,-49
148121,9941095,ACHN,-49
9703,119182,CAKI-1,-49
9703,6252,RXF393,-49
3950,45055483,CAKI-1,-49
29327,5394,ACHN,-49
29327,241902,TK10,-49
29327,148124,ACHN,-49
29327,126941,TK10,-49
29327,5935,ACHN,-49
460612,36462,A498,-49
5799,5394,CAKI-1,-49
3690,126941,ACHN,-48
443939,123596,A498,-48
72466,457193,A498,-48
72466,60749,TK10,-48
72466,644241,786-0,-48
36314,657237,TK10,-48
2123,135398738,RXF393,-48
135401907,20279,786-0,-48
135401907,20279,A498,-48
6239,2733525,A498,-48
6239,6252,A498,-48
71384,4212,CAKI-1,-48
123608,5394,A498,-48
3385,452548,RXF393,-48
3385,36462,786-0,-48
3385,71384,786-0,-48
3385,135413520,CAKI-1,-48
3385,11683,ACHN,-48
5284616,163659,RXF393,-48
5284616,241902,ACHN,-48
5284616,644241,ACHN,-48
426756,444795,ACHN,-48
426756,3902,SN12C,-48
163659,657237,CAKI-1,-48
163659,123596,TK10,-48
454216,5394,ACHN,-48
4842,5394,SN12C,-48
4842,241902,TK10,-48
2907,5394,786-0,-48
5746,77082,TK10,-48
5746,457193,ACHN,-48
2141,148124,A498,-48
2708,452548,CAKI-1,-48
2708,135413520,ACHN,-48
6194,3950,A498,-48
5394,20279,786-0,-48
2578,72466,A498,-48
135398738,3950,TK10,-48
119182,5790,TK10,-48
60749,163659,786-0,-48
60749,2187,TK10,-48
60749,2662,786-0,-48
148124,3902,A498,-48
5426,20279,A498,-48
5426,36314,SN12C,-48
104842,5790,A498,-48
249332,5790,TK10,-48
3011155,77082,TK10,-48
3011155,163659,SN12C,-48
3011155,5790,SN12C,-48
3011155,457193,A498,-48
3011155,241902,786-0,-48
5311,444795,TK10,-48
5311,2187,A498,-48
11683,45055483,ACHN,-48
11683,3950,ACHN,-48
104741,657237,CAKI-1,-48
2187,3011155,A498,-48
2662,3902,786-0,-48
2662,3902,ACHN,-48
68740,104842,TK10,-48
68740,60953,SN12C,-48
68740,2662,TK10,-48
9941095,3011155,TK10,-48
644241,2733525,RXF393,-48
406563,426756,SN12C,-48
406563,9941095,786-0,-48
2478,5453,TK10,-48
2478,5799,SN12C,-48
2723601,3950,ACHN,-48
148121,5311,SN12C,-48
9703,77082,CAKI-1,-48
9703,3657,TK10,-48
9703,249332,A498,-48
9703,5935,SN12C,-48
3950,36462,TK10,-48
3950,216326,RXF393,-48
5799,5453,CAKI-1,-48
5799,3902,A498,-48
5799,2662,A498,-48
9444,241902,RXF393,-47
3690,6252,SN12C,-47
3690,5799,SN12C,-47
443939,104842,786-0,-47
443939,104842,A498,-47
443939,3902,786-0,-47
72466,9444,RXF393,-47
72466,36314,TK10,-47
2123,36462,A498,-47
135401907,6252,CAKI-1,-47
135401907,249332,ACHN,-47
6239,36314,A498,-47
6239,5935,786-0,-47
6239,5935,A498,-47
439693,444795,786-0,-47
5284616,2187,A498,-47
163659,249332,SN12C,-47
4842,667490,786-0,-47
2708,452548,786-0,-47
3657,5394,RXF393,-47
5394,5790,RXF393,-47
5394,2662,RXF393,-47
4211,2662,SN12C,-47
2578,5799,A498,-47
4114,77082,CAKI-1,-47
119182,77082,TK10,-47
119182,5790,SN12C,-47
5426,77082,RXF393,-47
5426,667490,CAKI-1,-47
104842,104741,RXF393,-47
3011155,77082,ACHN,-47
135413520,216326,ACHN,-47
60953,657237,TK10,-47
60953,77082,RXF393,-47
60953,4211,RXF393,-47
11683,216326,786-0,-47
104741,60953,786-0,-47
2187,5394,TK10,-47
2187,60749,ACHN,-47
2187,5329102,RXF393,-47
3062316,5394,A498,-47
126941,9444,A498,-47
126941,3062316,TK10,-47
123596,2662,A498,-47
9941095,457193,TK10,-47
644241,3902,A498,-47
406563,657237,A498,-47
406563,104842,TK10,-47
2478,36314,CAKI-1,-47
2478,5284616,SN12C,-47
2478,457193,ACHN,-47
2478,6252,SN12C,-47
5329102,457193,TK10,-47
2723601,123631,TK10,-47
148121,3902,CAKI-1,-47
9703,657237,786-0,-47
3950,452548,CAKI-1,-47
3950,135413520,786-0,-47
29327,148124,CAKI-1,-47
460612,45055483,ACHN,-47
5799,644241,A498,-47
9444,241902,TK10,-46
20279,5453,786-0,-46
3690,148124,786-0,-46
3690,5799,A498,-46
452548,135413520,A498,-46
443939,426756,ACHN,-46
443939,148124,RXF393,-46
443939,249332,A498,-46
443939,123596,RXF393,-46
443939,644241,786-0,-46
72466,148124,TK10,-46
72466,5329102,TK10,-46
451668,657237,TK10,-46
2123,45055483,786-0,-46
77082,2662,A498,-46
135401907,77082,SN12C,-46
135401907,5394,786-0,-46
135401907,119182,RXF393,-46
36462,135413520,ACHN,-46
6239,104842,786-0,-46
2733525,5453,ACHN,-46
123608,457193,786-0,-46
123608,5394,TK10,-46
5284616,3011155,A498,-46
426756,2733525,A498,-46
163659,3902,ACHN,-46
4842,457193,ACHN,-46
4842,60749,SN12C,-46
4842,249332,SN12C,-46
2907,148124,786-0,-46
2907,5453,RXF393,-46
5746,119182,RXF393,-46
4212,135413520,A498,-46
5394,20279,A498,-46
5394,3902,786-0,-46
57469,241902,A498,-46
57469,5935,A498,-46
4211,5394,SN12C,-46
4114,5790,SN12C,-46
241902,119182,A498,-46
119182,2733525,A498,-46
6252,126941,ACHN,-46
249332,6252,TK10,-46
3011155,657237,RXF393,-46
60953,2733525,TK10,-46
60953,644241,TK10,-46
104741,2662,ACHN,-46
2187,5394,ACHN,-46
2187,60749,A498,-46
68740,36314,TK10,-46
68740,2733525,RXF393,-46
3062316,123596,A498,-46
126941,5329102,ACHN,-46
123596,444795,786-0,-46
123596,5453,ACHN,-46
9941095,457193,RXF393,-46
644241,2733525,ACHN,-46
406563,657237,ACHN,-46
406563,657237,CAKI-1,-46
406563,5311,SN12C,-46
406563,2662,TK10,-46
5329102,2733525,TK10,-46
5329102,5790,TK10,-46
2723601,135413520,A498,-46
2723601,62770,CAKI-1,-46
148121,2733525,786-0,-46
9703,5394,CAKI-1,-46
3950,452548,RXF393,-46
3950,36462,CAKI-1,-46
29327,5799,TK10,-46
460612,62770,SN12C,-46
5799,657237,TK10,-46
5799,119182,CAKI-1,-46
5799,3902,RXF393,-46
5799,3062316,TK10,-46
5799,644241,TK10,-46
9444,454216,A498,-45
657237,5790,TK10,-45
444795,249332,786-0,-45
72466,426756,RXF393,-45
72466,457193,RXF393,-45
72466,119182,CAKI-1,-45
72466,3011155,A498,-45
72466,3062316,SN12C,-45
72466,9941095,SN12C,-45
451668,4211,ACHN,-45
2123,71384,786-0,-45
2123,135398738,A498,-45
71384,60198,TK10,-45
71384,123631,CAKI-1,-45
123608,657237,A498,-45
123608,5453,786-0,-45
5284616,426756,TK10,-45
5284616,249332,SN12C,-45
163659,657237,RXF393,-45
163659,3902,RXF393,-45
454216,5790,CAKI-1,-45
4842,36314,A498,-45
2907,657237,TK10,-45
2907,72466,A498,-45
2907,241902,SN12C,-45
5746,249332,SN12C,-45
5790,2662,TK10,-45
2141,60749,786-0,-45
3657,5790,RXF393,-45
3657,3902,CAKI-1,-45
6194,60198,SN12C,-45
6194,11683,786-0,-45
6194,5799,786-0,-45
4211,426756,RXF393,-45
4211,3062316,TK10,-45
4211,5329102,ACHN,-45
241902,36314,ACHN,-45
119182,444795,RXF393,-45
119182,249332,SN12C,-45
119182,3011155,A498,-45
45055483,135413520,CAKI-1,-45
60749,3902,A498,-45
5453,3902,786-0,-45
5426,2733525,RXF393,-45
104842,2187,TK10,-45
249332,3902,786-0,-45
3011155,2662,SN12C,-45
104741,2733525,A498,-45
68740,20279,SN12C,-45
68740,2733525,SN12C,-45
68740,5790,SN12C,-45
6442177,9444,RXF393,-45
126941,148124,CAKI-1,-45
126941,104842,A498,-45
9941095,5352062,RXF393,-45
644241,3657,RXF393,-45
644241,241902,ACHN,-45
644241,126941,TK10,-45
406563,5790,SN12C,-45
2478,5284616,TK10,-45
2478,457193,SN12C,-45
