drug_a,drug_b,cell_line,synergy
60953,457193,CCRF-CEM,-61
60953,3011155,RPMI-8226,-61
104741,426756,CCRF-CEM,-61
104741,123596,HL-60,-61
2187,5311,RPMI-8226,-61
2187,9941095,K-562,-61
3062316,20279,HL-60,-61
2478,5284616,K-562,-61
2723601,3385,K-562,-61
5352062,5394,MOLT-4,-61
148121,148124,SR,-61
9703,657237,K-562,-61
460612,123631,K-562,-61
9444,5394,HL-60,-60
3690,2733525,RPMI-8226,-60
2123,123631,SR,-60
2733525,2662,CCRF-CEM,-60
3385,216326,K-562,-60
5284616,3902,K-562,-60
163659,5394,CCRF-CEM,-60
454216,644241,SR,-60
3657,2662,SR,-60
5394,126941,SR,-60
2578,657237,K-562,-60
2578,6252,RPMI-8226,-60
135398738,216326,MOLT-4,-60
4114,60749,RPMI-8226,-60
119182,3657,K-562,-60
119182,104741,K-562,-60
60699,20279,MOLT-4,-60
60699,20279,RPMI-8226,-60
5453,3902,RPMI-8226,-60
60953,3902,K-562,-60
68740,5453,K-562,-60
3062316,5790,RPMI-8226,-60
126941,104842,HL-60,-60
5329102,20279,K-562,-60
5329102,2662,RPMI-8226,-60
5352062,5394,RPMI-8226,-60
148121,6252,RPMI-8226,-60
9703,126941,CCRF-CEM,-60
29327,5284616,RPMI-8226,-60
29327,5935,RPMI-8226,-60
20279,249332,RPMI-8226,-59
444795,2662,SR,-59
443939,6252,RPMI-8226,-59
72466,457193,CCRF-CEM,-59
72466,123596,MOLT-4,-59
451668,72466,HL-60,-59
2123,6194,SR,-59
2123,216326,MOLT-4,-59
2123,5799,MOLT-4,-59
77082,5453,CCRF-CEM,-59
71384,135413520,CCRF-CEM,-59
163659,457193,MOLT-4,-59
454216,36314,CCRF-CEM,-59
454216,5453,RPMI-8226,-59
454216,104842,RPMI-8226,-59
4842,77082,CCRF-CEM,-59
2907,657237,SR,-59
2907,5284616,RPMI-8226,-59
9887053,241902,K-562,-59
5746,72466,K-562,-59
6194,216326,CCRF-CEM,-59
57469,3657,MOLT-4,-59
2578,119182,K-562,-59
45055483,216326,HL-60,-59
60699,667490,CCRF-CEM,-59
60749,644241,RPMI-8226,-59
3011155,20279,RPMI-8226,-59
5311,457193,MOLT-4,-59
2187,5284616,MOLT-4,-59
68740,123596,K-562,-59
68740,644241,SR,-59
6442177,60749,RPMI-8226,-59
644241,5453,K-562,-59
406563,657237,K-562,-59
406563,3011155,CCRF-CEM,-59
2478,119182,RPMI-8226,-59
148121,2662,CCRF-CEM,-59
9703,36314,HL-60,-59
9703,119182,K-562,-59
3950,135413520,SR,-59
29327,2733525,HL-60,-59
460612,216326,HL-60,-59
5799,60953,MOLT-4,-59
9444,20279,CCRF-CEM,-58
9444,104842,HL-60,-58
3690,77082,HL-60,-58
657237,5453,MOLT-4,-58
444795,5453,CCRF-CEM,-58
444795,2662,K-562,-58
72466,36314,CCRF-CEM,-58
77082,5790,CCRF-CEM,-58
77082,6442177,CCRF-CEM,-58
36462,216326,CCRF-CEM,-58
36462,216326,SR,-58
6239,72466,SR,-58
6239,5284616,SR,-58
6239,3657,RPMI-8226,-58
123608,77082,K-562,-58
123608,4211,K-562,-58
163659,20279,RPMI-8226,-58
163659,5394,SR,-58
2907,241902,RPMI-8226,-58
5746,5790,K-562,-58
3657,6252,CCRF-CEM,-58
6194,135413520,K-562,-58
5394,20279,SR,-58
57469,249332,MOLT-4,-58
4114,77082,HL-60,-58
60699,119182,K-562,-58
60749,3657,K-562,-58
148124,249332,K-562,-58
3011155,457193,CCRF-CEM,-58
3011155,123596,RPMI-8226,-58
60953,2187,HL-60,-58
104741,2733525,CCRF-CEM,-58
104741,5329102,RPMI-8226,-58
2187,5453,SR,-58
2187,104842,HL-60,-58
6442177,5394,HL-60,-58
644241,2733525,CCRF-CEM,-58
406563,657237,CCRF-CEM,-58
2478,454216,RPMI-8226,-58
5352062,657237,HL-60,-58
3950,62770,CCRF-CEM,-58
62770,216326,RPMI-8226,-58
29327,9444,K-562,-58
29327,2733525,RPMI-8226,-58
135401907,20279,HL-60,-57
135401907,457193,K-562,-57
6239,5790,CCRF-CEM,-57
123608,457193,SR,-57
439693,5790,K-562,-57
4842,444795,SR,-57
2907,5799,K-562,-57
3657,426756,MOLT-4,-57
5394,657237,CCRF-CEM,-57
57469,5799,RPMI-8226,-57
4211,5284616,RPMI-8226,-57
135398738,3950,RPMI-8226,-57
241902,36314,SR,-57
119182,444795,CCRF-CEM,-57
119182,163659,RPMI-8226,-57
119182,4211,K-562,-57
60699,6252,RPMI-8226,-57
5453,126941,CCRF-CEM,-57
104842,119182,K-562,-57
3011155,2662,K-562,-57
60953,241902,K-562,-57
2187,60953,K-562,-57
68740,2733525,K-562,-57
68740,5790,RPMI-8226,-57
68740,249332,SR,-57
6442177,60749,K-562,-57
6442177,5352062,K-562,-57
2478,6252,RPMI-8226,-57
9703,20279,CCRF-CEM,-57
9703,72466,CCRF-CEM,-57
9703,60749,MOLT-4,-57
62770,216326,HL-60,-57
29327,454216,HL-60,-57
5799,20279,K-562,-57
5799,119182,RPMI-8226,-57
657237,126941,CCRF-CEM,-56
443939,249332,RPMI-8226,-56
451668,5790,HL-60,-56
2123,3385,CCRF-CEM,-56
77082,6252,RPMI-8226,-56
135401907,36314,MOLT-4,-56
135401907,6252,RPMI-8226,-56
6239,148124,MOLT-4,-56
2733525,3902,MOLT-4,-56
123608,5284616,K-562,-56
123608,5453,SR,-56
3385,3950,K-562,-56
439693,148124,MOLT-4,-56
5284616,77082,HL-60,-56
2907,5284616,SR,-56
3657,3902,SR,-56
4211,5284616,MOLT-4,-56
4211,5329102,MOLT-4,-56
241902,2662,HL-60,-56
148124,20279,CCRF-CEM,-56
5453,126941,RPMI-8226,-56
3011155,667490,HL-60,-56
5311,148124,HL-60,-56
11683,3950,K-562,-56
104741,6252,MOLT-4,-56
2662,3902,RPMI-8226,-56
68740,2662,MOLT-4,-56
68740,2662,SR,-56
9941095,119182,RPMI-8226,-56
406563,657237,SR,-56
406563,104842,K-562,-56
406563,9941095,SR,-56
406563,5329102,SR,-56
5329102,5352062,HL-60,-56
5352062,5284616,MOLT-4,-56
5352062,2187,K-562,-56
3690,5284616,HL-60,-55
444795,3902,MOLT-4,-55
443939,444795,K-562,-55
36314,3902,K-562,-55
2123,123631,MOLT-4,-55
77082,5790,RPMI-8226,-55
77082,6252,K-562,-55
77082,104842,K-562,-55
135401907,104842,K-562,-55
6239,5394,HL-60,-55
6239,5394,RPMI-8226,-55
123608,454216,MOLT-4,-55
3385,135413520,CCRF-CEM,-55
5284616,77082,RPMI-8226,-55
163659,9941095,SR,-55
2907,5799,RPMI-8226,-55
5746,241902,K-562,-55
2141,163659,RPMI-8226,-55
2708,11683,MOLT-4,-55
135398738,216326,CCRF-CEM,-55
135398738,5799,K-562,-55
60699,119182,RPMI-8226,-55
60699,60749,MOLT-4,-55
6252,457193,RPMI-8226,-55
387447,667490,K-562,-55
3011155,104741,CCRF-CEM,-55
5311,3902,MOLT-4,-55
60953,20279,HL-60,-55
60953,20279,RPMI-8226,-55
60953,77082,CCRF-CEM,-55
104741,20279,RPMI-8226,-55
2187,644241,SR,-55
68740,9444,RPMI-8226,-55
2478,454216,HL-60,-55
5329102,20279,RPMI-8226,-55
2723601,62770,K-562,-55
2723601,460612,HL-60,-55
9703,5935,CCRF-CEM,-55
9444,5284616,MOLT-4,-54
443939,5394,K-562,-54
72466,426756,CCRF-CEM,-54
36314,5284616,HL-60,-54
451668,457193,HL-60,-54
77082,5453,RPMI-8226,-54
77082,249332,SR,-54
135401907,454216,K-562,-54
6239,657237,RPMI-8226,-54
6239,4211,K-562,-54
5284616,3011155,RPMI-8226,-54
426756,657237,CCRF-CEM,-54
5746,72466,HL-60,-54
5746,148124,K-562,-54
2141,2733525,K-562,-54
2141,5790,RPMI-8226,-54
6194,60198,HL-60,-54
57469,249332,K-562,-54
241902,6442177,CCRF-CEM,-54
45055483,60198,HL-60,-54
104842,60749,K-562,-54
104842,3902,K-562,-54
104842,3902,RPMI-8226,-54
249332,2662,K-562,-54
60953,2733525,K-562,-54
60953,6252,RPMI-8226,-54
60198,123631,K-562,-54
2187,5453,K-562,-54
2187,104842,K-562,-54
68740,657237,SR,-54
6442177,5284616,RPMI-8226,-54
9941095,60953,HL-60,-54
406563,444795,CCRF-CEM,-54
2478,2733525,RPMI-8226,-54
2478,5284616,MOLT-4,-54
5329102,5284616,HL-60,-54
5329102,644241,RPMI-8226,-54
2723601,2708,K-562,-54
5352062,3011155,HL-60,-54
148121,36314,CCRF-CEM,-54
148121,5352062,SR,-54
3950,60198,RPMI-8226,-54
29327,5284616,K-562,-54
5799,5394,K-562,-54
9444,241902,K-562,-53
3690,72466,HL-60,-53
3690,249332,K-562,-53
657237,249332,SR,-53
36314,457193,HL-60,-53
2123,452548,RPMI-8226,-53
2123,3385,RPMI-8226,-53
3385,71384,RPMI-8226,-53
439693,72466,RPMI-8226,-53
5284616,457193,CCRF-CEM,-53
9887053,60749,K-562,-53
2708,2123,MOLT-4,-53
2708,135398738,K-562,-53
5394,457193,SR,-53
4211,426756,CCRF-CEM,-53
4211,123596,MOLT-4,-53
60749,77082,K-562,-53
148124,104741,RPMI-8226,-53
6252,126941,SR,-53
104842,6252,RPMI-8226,-53
3011155,163659,K-562,-53
3011155,5453,HL-60,-53
104741,119182,SR,-53
68740,444795,RPMI-8226,-53
3062316,657237,RPMI-8226,-53
126941,104842,CCRF-CEM,-53
406563,5790,RPMI-8226,-53
406563,60749,MOLT-4,-53
406563,6252,RPMI-8226,-53
5352062,457193,K-562,-53
148121,657237,RPMI-8226,-53
9703,20279,HL-60,-53
9703,444795,MOLT-4,-53
460612,443939,HL-60,-53
460612,45055483,K-562,-53
657237,126941,K-562,-52
72466,60953,MOLT-4,-52
77082,9444,RPMI-8226,-52
135401907,104842,RPMI-8226,-52
123608,5394,RPMI-8226,-52
3385,6194,K-562,-52
3385,60198,CCRF-CEM,-52
439693,5799,RPMI-8226,-52
5284616,3657,K-562,-52
163659,249332,SR,-52
4842,36314,CCRF-CEM,-52
4842,36314,K-562,-52
2141,77082,RPMI-8226,-52
6194,5799,CCRF-CEM,-52
5394,426756,RPMI-8226,-52
4211,5394,CCRF-CEM,-52
2578,454216,MOLT-4,-52
119182,126941,RPMI-8226,-52
45055483,216326,CCRF-CEM,-52
5426,657237,MOLT-4,-52
5426,3657,HL-60,-52
3011155,5453,RPMI-8226,-52
60953,3657,RPMI-8226,-52
104741,20279,MOLT-4,-52
9941095,2733525,HL-60,-52
406563,3902,MOLT-4,-52
2478,60749,K-562,-52
5329102,123596,RPMI-8226,-52
148121,426756,RPMI-8226,-52
148121,123596,CCRF-CEM,-52
460612,60198,SR,-52
5799,3902,RPMI-8226,-52
5799,2662,CCRF-CEM,-52
657237,5453,SR,-51
443939,444795,SR,-51
443939,6442177,K-562,-51
72466,3062316,CCRF-CEM,-51
72466,123596,K-562,-51
135401907,77082,K-562,-51
123608,72466,RPMI-8226,-51
3385,5799,K-562,-51
439693,77082,RPMI-8226,-51
5284616,241902,K-562,-51
163659,249332,CCRF-CEM,-51
454216,6252,HL-60,-51
454216,2662,CCRF-CEM,-51
4842,20279,K-562,-51
4842,72466,K-562,-51
4842,60749,RPMI-8226,-51
4842,126941,HL-60,-51
2907,77082,MOLT-4,-51
2907,241902,K-562,-51
9887053,241902,MOLT-4,-51
9887053,126941,K-562,-51
5746,77082,CCRF-CEM,-51
241902,657237,RPMI-8226,-51
241902,426756,HL-60,-51
241902,457193,MOLT-4,-51
60699,657237,MOLT-4,-51
60749,4211,RPMI-8226,-51
148124,644241,K-562,-51
104842,20279,K-562,-51
249332,457193,SR,-51
3011155,444795,HL-60,-51
5311,2187,HL-60,-51
60953,4211,HL-60,-51
60953,644241,RPMI-8226,-51
60198,216326,CCRF-CEM,-51
11683,135413520,SR,-51
2187,5284616,HL-60,-51
2187,5284616,SR,-51
2187,3902,RPMI-8226,-51
68740,6252,MOLT-4,-51
3062316,60953,HL-60,-51
9941095,5790,HL-60,-51
644241,4211,RPMI-8226,-51
406563,5453,SR,-51
2478,457193,K-562,-51
2478,5394,CCRF-CEM,-51
5329102,9444,K-562,-51
5329102,6252,K-562,-51
5352062,2733525,CCRF-CEM,-51
5352062,2187,MOLT-4,-51
148121,457193,CCRF-CEM,-51
9703,72466,HL-60,-51
5799,5284616,CCRF-CEM,-51
20279,2662,RPMI-8226,-50
3690,119182,HL-60,-50
3690,5935,K-562,-50
452548,45055483,HL-60,-50
443939,5329102,SR,-50
77082,36314,K-562,-50
77082,249332,CCRF-CEM,-50
135401907,443939,CCRF-CEM,-50
135401907,119182,K-562,-50
36462,135413520,K-562,-50
2733525,444795,K-562,-50
3385,135413520,K-562,-50
3385,62770,K-562,-50
5284616,667490,K-562,-50
163659,104842,K-562,-50
4842,72466,CCRF-CEM,-50
2907,163659,HL-60,-50
5746,36314,CCRF-CEM,-50
2708,3385,HL-60,-50
5394,5453,SR,-50
4211,2733525,RPMI-8226,-50
135398738,135413520,SR,-50
4114,119182,K-562,-50
4114,667490,K-562,-50
119182,444795,K-562,-50
119182,3657,HL-60,-50
6252,3902,K-562,-50
5426,60749,HL-60,-50
104842,2187,K-562,-50
60953,444795,K-562,-50
104741,5311,MOLT-4,-50
104741,2662,MOLT-4,-50
2187,60749,HL-60,-50
2187,249332,K-562,-50
68740,5394,K-562,-50
6442177,119182,RPMI-8226,-50
126941,36314,RPMI-8226,-50
123596,126941,SR,-50
644241,77082,CCRF-CEM,-50
2478,454216,SR,-50
5352062,60749,CCRF-CEM,-50
9703,5790,K-562,-50
9703,60749,HL-60,-50
3950,45055483,MOLT-4,-50
460612,3385,RPMI-8226,-50
5799,60749,RPMI-8226,-50
5799,5329102,CCRF-CEM,-50
3690,148124,MOLT-4,-49
444795,657237,SR,-49
443939,657237,K-562,-49
72466,9941095,MOLT-4,-49
135401907,444795,MOLT-4,-49
135401907,2733525,HL-60,-49
36462,216326,MOLT-4,-49
123608,444795,MOLT-4,-49
3385,135398738,MOLT-4,-49
3385,11683,MOLT-4,-49
454216,3902,HL-60,-49
2907,444795,K-562,-49
2907,444795,SR,-49
9887053,5394,MOLT-4,-49
2141,2733525,RPMI-8226,-49
2708,62770,RPMI-8226,-49
3657,5394,MOLT-4,-49
3657,5453,MOLT-4,-49
3657,6442177,CCRF-CEM,-49
6194,123631,RPMI-8226,-49
4211,119182,HL-60,-49
4211,5453,HL-60,-49
4114,60749,CCRF-CEM,-49
60699,657237,RPMI-8226,-49
60749,457193,HL-60,-49
60749,241902,K-562,-49
5426,60749,RPMI-8226,-49
3011155,457193,RPMI-8226,-49
104741,36314,K-562,-49
2187,444795,SR,-49
2187,2733525,SR,-49
2187,5453,RPMI-8226,-49
2187,9941095,SR,-49
68740,5284616,MOLT-4,-49
126941,104842,K-562,-49
126941,5329102,MOLT-4,-49
9941095,6252,HL-60,-49
9941095,5311,HL-60,-49
644241,3657,RPMI-8226,-49
5352062,444795,RPMI-8226,-49
5352062,2733525,HL-60,-49
148121,457193,MOLT-4,-49
9703,2733525,HL-60,-49
3950,62770,HL-60,-49
29327,119182,K-562,-49
29327,104842,MOLT-4,-49
5799,5284616,K-562,-49
9444,104842,CCRF-CEM,-48
444795,126941,RPMI-8226,-48
72466,2733525,RPMI-8226,-48
72466,60749,CCRF-CEM,-48
36314,60953,CCRF-CEM,-48
77082,6442177,MOLT-4,-48
135401907,2733525,CCRF-CEM,-48
135401907,2733525,SR,-48
6239,77082,RPMI-8226,-48
135398738,45055483,RPMI-8226,-48
135398738,135413520,CCRF-CEM,-48
241902,9444,CCRF-CEM,-48
241902,5394,CCRF-CEM,-48
60699,9444,RPMI-8226,-48
5453,126941,SR,-48
5426,5453,K-562,-48
5426,5799,K-562,-48
249332,6252,MOLT-4,-48
3011155,3902,RPMI-8226,-48
5311,249332,HL-60,-48
5311,3902,K-562,-48
60953,163659,RPMI-8226,-48
104741,5394,K-562,-48
2187,20279,HL-60,-48
2662,126941,RPMI-8226,-48
3062316,60749,RPMI-8226,-48
6442177,5284616,HL-60,-48
6442177,119182,HL-60,-48
123596,5790,MOLT-4,-48
123596,5453,RPMI-8226,-48
2478,77082,MOLT-4,-48
5329102,104842,K-562,-48
3950,123631,RPMI-8226,-48
5799,5453,K-562,-48
3690,77082,CCRF-CEM,-47
3690,2733525,HL-60,-47
72466,5394,SR,-47
72466,644241,MOLT-4,-47
6239,444795,CCRF-CEM,-47
6239,2733525,SR,-47
123608,444795,RPMI-8226,-47
439693,6252,K-562,-47
5284616,20279,RPMI-8226,-47
5284616,2187,HL-60,-47
163659,123596,SR,-47
454216,5453,SR,-47
2907,77082,K-562,-47
4212,135413520,SR,-47
5394,2733525,RPMI-8226,-47
5394,6252,K-562,-47
5394,126941,RPMI-8226,-47
57469,2733525,CCRF-CEM,-47
57469,5284616,K-562,-47
135398738,11683,MOLT-4,-47
4114,126941,CCRF-CEM,-47
241902,6442177,SR,-47
119182,3657,RPMI-8226,-47
119182,241902,CCRF-CEM,-47
60749,4211,CCRF-CEM,-47
148124,20279,K-562,-47
148124,657237,HL-60,-47
148124,5394,K-562,-47
148124,2187,MOLT-4,-47
5426,119182,RPMI-8226,-47
249332,2662,SR,-47
387447,5394,RPMI-8226,-47
5311,5284616,K-562,-47
60198,123631,HL-60,-47
104741,104842,HL-60,-47
6442177,2662,K-562,-47
9941095,657237,HL-60,-47
406563,2733525,RPMI-8226,-47
9703,104842,RPMI-8226,-47
29327,4211,K-562,-47
29327,60749,CCRF-CEM,-47
451668,126941,MOLT-4,-46
2123,5799,HL-60,-46
77082,2662,SR,-46
135401907,163659,HL-60,-46
6239,36314,RPMI-8226,-46
6239,6252,SR,-46
123608,5284616,MOLT-4,-46
163659,426756,MOLT-4,-46
2907,77082,CCRF-CEM,-46
2141,657237,RPMI-8226,-46
3657,2662,K-562,-46
3657,5352062,CCRF-CEM,-46
57469,5453,RPMI-8226,-46
4211,119182,MOLT-4,-46
4211,5453,MOLT-4,-46
135398738,452548,RPMI-8226,-46
135398738,11683,SR,-46
4114,5284616,K-562,-46
4114,5453,K-562,-46
4114,5935,MOLT-4,-46
241902,5790,CCRF-CEM,-46
60749,249332,RPMI-8226,-46
5426,20279,K-562,-46
5426,163659,MOLT-4,-46
5426,126941,MOLT-4,-46
249332,2662,RPMI-8226,-46
104741,9444,SR,-46
104741,644241,RPMI-8226,-46
2187,657237,RPMI-8226,-46
3062316,5284616,HL-60,-46
9941095,9444,HL-60,-46
2478,444795,SR,-46
2478,36314,K-562,-46
2723601,135398738,SR,-46
5352062,249332,CCRF-CEM,-46
148121,20279,RPMI-8226,-46
3950,216326,HL-60,-46
62770,71384,K-562,-46
62770,4212,RPMI-8226,-46
5799,2662,K-562,-46
9444,148124,HL-60,-45
9444,3011155,HL-60,-45
3690,72466,K-562,-45
3690,5453,RPMI-8226,-45
444795,657237,CCRF-CEM,-45
443939,9444,MOLT-4,-45
443939,457193,RPMI-8226,-45
443939,249332,K-562,-45
36314,5394,HL-60,-45
2123,36462,MOLT-4,-45
2123,3385,K-562,-45
2123,3950,K-562,-45
77082,5352062,MOLT-4,-45
135401907,104842,SR,-45
6239,241902,RPMI-8226,-45
6239,148124,SR,-45
6239,667490,K-562,-45
71384,60198,RPMI-8226,-45
71384,123631,HL-60,-45
2733525,444795,MOLT-4,-45
123608,2733525,HL-60,-45
5284616,119182,HL-60,-45
5284616,126941,CCRF-CEM,-45
163659,426756,RPMI-8226,-45
163659,5329102,K-562,-45
4842,2733525,CCRF-CEM,-45
2907,20279,CCRF-CEM,-45
2907,2733525,SR,-45
2907,60749,CCRF-CEM,-45
9887053,126941,RPMI-8226,-45
5746,20279,K-562,-45
5746,2733525,HL-60,-45
5746,126941,CCRF-CEM,-45
2708,60198,HL-60,-45
2708,216326,HL-60,-45
3657,5352062,K-562,-45
6194,71384,RPMI-8226,-45
57469,444795,RPMI-8226,-45
57469,241902,MOLT-4,-45
4211,123596,CCRF-CEM,-45
135398738,11683,RPMI-8226,-45
135398738,3950,SR,-45
119182,77082,CCRF-CEM,-45
60699,5790,K-562,-45
5426,119182,K-562,-45
5426,60749,CCRF-CEM,-45
5426,60749,K-562,-45
104842,60953,HL-60,-45
5311,9444,HL-60,-45
5311,2662,K-562,-45
11683,135413520,K-562,-45
104741,5453,MOLT-4,-45
104741,644241,HL-60,-45
2187,60953,RPMI-8226,-45
123596,3902,SR,-45
9941095,104842,HL-60,-45
406563,657237,MOLT-4,-45
406563,2733525,MOLT-4,-45
406563,3062316,MOLT-4,-45
406563,644241,MOLT-4,-45
406563,5352062,K-562,-45
5329102,60749,HL-60,-45
2723601,2123,K-562,-45
2723601,2708,HL-60,-45
148121,249332,CCRF-CEM,-45
148121,123596,K-562,-45
9703,2733525,RPMI-8226,-45
9703,5394,MOLT-4,-45
29327,5394,HL-60,-45
460612,2123,MOLT-4,-45
460612,45055483,RPMI-8226,-45
5799,3902,CCRF-CEM,-45
9444,104842,MOLT-4,-44
3690,72466,RPMI-8226,-44
3690,5394,CCRF-CEM,-44
3690,5453,K-562,-44
657237,5453,RPMI-8226,-44
2123,4212,RPMI-8226,-44
2123,135413520,MOLT-4,-44
77082,20279,RPMI-8226,-44
135401907,20279,CCRF-CEM,-44
135401907,36314,CCRF-CEM,-44
135401907,126941,RPMI-8226,-44
123608,444795,SR,-44
123608,5284616,RPMI-8226,-44
123608,241902,SR,-44
3385,60198,HL-60,-44
439693,2733525,RPMI-8226,-44
426756,2662,CCRF-CEM,-44
163659,2662,MOLT-4,-44
4842,443939,RPMI-8226,-44
3657,5329102,RPMI-8226,-44
6194,135413520,RPMI-8226,-44
5394,657237,K-562,-44
2578,9444,CCRF-CEM,-44
4114,119182,MOLT-4,-44
241902,20279,HL-60,-44
241902,657237,HL-60,-44
241902,104842,HL-60,-44
241902,104842,K-562,-44
241902,3011155,CCRF-CEM,-44
119182,426756,K-562,-44
119182,4211,CCRF-CEM,-44
45055483,216326,RPMI-8226,-44
60749,2733525,RPMI-8226,-44
5311,60953,K-562,-44
11683,216326,K-562,-44
104741,60953,SR,-44
2187,644241,K-562,-44
6442177,5311,K-562,-44
9941095,9444,RPMI-8226,-44
9941095,60749,RPMI-8226,-44
2478,5394,K-562,-44
148121,6442177,MOLT-4,-44
9703,77082,HL-60,-44
29327,20279,CCRF-CEM,-44
29327,657237,MOLT-4,-44
452548,60198,SR,-43
135401907,119182,SR,-43
6239,657237,CCRF-CEM,-43
6239,104842,SR,-43
2907,119182,SR,-43
5746,72466,CCRF-CEM,-43
5746,36314,K-562,-43
5746,5284616,MOLT-4,-43
5746,119182,CCRF-CEM,-43
5746,5935,SR,-43
3657,457193,MOLT-4,-43
3657,5352062,MOLT-4,-43
6194,135398738,RPMI-8226,-43
57469,20279,RPMI-8226,-43
57469,5790,RPMI-8226,-43
57469,5935,RPMI-8226,-43
2578,119182,MOLT-4,-43
135398738,36462,K-562,-43
60699,36314,K-562,-43
60749,2662,CCRF-CEM,-43
148124,3902,MOLT-4,-43
5426,2733525,RPMI-8226,-43
104842,6252,HL-60,-43
387447,5799,RPMI-8226,-43
3011155,6252,RPMI-8226,-43
135413520,216326,K-562,-43
5311,123596,MOLT-4,-43
104741,249332,HL-60,-43
6442177,5790,K-562,-43
126941,3062316,MOLT-4,-43
9941095,60749,K-562,-43
644241,426756,HL-60,-43
406563,3011155,SR,-43
2723601,135398738,MOLT-4,-43
148121,119182,RPMI-8226,-43
9703,2733525,K-562,-43
9703,104842,CCRF-CEM,-43
3950,5799,RPMI-8226,-43
29327,77082,RPMI-8226,-43
29327,667490,CCRF-CEM,-43
460612,71384,RPMI-8226,-43
5799,3062316,CCRF-CEM,-43
9444,2662,RPMI-8226,-42
3690,667490,CCRF-CEM,-42
443939,5394,MOLT-4,-42
77082,657237,CCRF-CEM,-42
77082,5311,MOLT-4,-42
77082,2662,RPMI-8226,-42
135401907,443939,K-562,-42
135401907,5790,CCRF-CEM,-42
6239,20279,RPMI-8226,-42
6239,249332,MOLT-4,-42
6239,5935,CCRF-CEM,-42
5284616,657237,K-562,-42
5284616,60953,K-562,-42
163659,5352062,MOLT-4,-42
4842,2733525,SR,-42
4842,5799,K-562,-42
2907,20279,K-562,-42
5746,119182,K-562,-42
2708,2123,CCRF-CEM,-42
2578,9444,K-562,-42
4114,5284616,HL-60,-42
4114,5394,K-562,-42
60699,5394,K-562,-42
104842,444795,RPMI-8226,-42
60953,123596,RPMI-8226,-42
104741,5284616,SR,-42
104741,9941095,RPMI-8226,-42
68740,657237,MOLT-4,-42
406563,2733525,K-562,-42
406563,6252,CCRF-CEM,-42
5329102,119182,HL-60,-42
5329102,3902,RPMI-8226,-42
5352062,119182,MOLT-4,-42
148121,123596,SR,-42
29327,163659,K-562,-42
29327,5453,K-562,-42
9444,241902,HL-60,-41
9444,6252,CCRF-CEM,-41
3690,3657,CCRF-CEM,-41
3690,126941,MOLT-4,-41
444795,5453,SR,-41
443939,148124,K-562,-41
2123,71384,CCRF-CEM,-41
77082,9444,CCRF-CEM,-41
135401907,77082,MOLT-4,-41
135401907,104842,CCRF-CEM,-41
6239,241902,CCRF-CEM,-41
123608,5394,CCRF-CEM,-41
123608,60749,RPMI-8226,-41
3385,5799,CCRF-CEM,-41
439693,657237,MOLT-4,-41
439693,119182,CCRF-CEM,-41
163659,123596,RPMI-8226,-41
454216,249332,K-562,-41
454216,6442177,K-562,-41
2907,5790,K-562,-41
2907,5935,CCRF-CEM,-41
9887053,657237,K-562,-41
2141,2733525,CCRF-CEM,-41
2708,3385,K-562,-41
6194,60198,SR,-41
6194,11683,RPMI-8226,-41
6194,123631,HL-60,-41
57469,60749,RPMI-8226,-41
4211,644241,K-562,-41
2578,667490,K-562,-41
135398738,123631,RPMI-8226,-41
4114,20279,CCRF-CEM,-41
5426,2733525,HL-60,-41
5426,3657,K-562,-41
104842,148124,CCRF-CEM,-41
3011155,123596,K-562,-41
135413520,216326,RPMI-8226,-41
5311,36314,CCRF-CEM,-41
60953,2733525,RPMI-8226,-41
60953,3011155,CCRF-CEM,-41
104741,3011155,SR,-41
104741,5329102,SR,-41
68740,9444,SR,-41
68740,457193,K-562,-41
68740,249332,CCRF-CEM,-41
68740,123596,MOLT-4,-41
3062316,657237,HL-60,-41
3062316,5394,HL-60,-41
644241,163659,RPMI-8226,-41
644241,126941,CCRF-CEM,-41
406563,657237,RPMI-8226,-41
406563,119182,CCRF-CEM,-41
2478,249332,RPMI-8226,-41
5329102,6442177,K-562,-41
2723601,135413520,K-562,-41
5352062,457193,RPMI-8226,-41
5352062,5394,K-562,-41
5352062,148124,CCRF-CEM,-41
9703,5935,K-562,-41
29327,126941,MOLT-4,-41
444795,5790,K-562,-40
72466,457193,K-562,-40
36314,5453,HL-60,-40
36314,60953,HL-60,-40
451668,4211,HL-60,-40
451668,5935,CCRF-CEM,-40
2123,6194,K-562,-40
2123,5799,SR,-40
77082,426756,RPMI-8226,-40
77082,3062316,SR,-40
135401907,60749,CCRF-CEM,-40
6239,4211,SR,-40
2733525,3902,SR,-40
123608,20279,HL-60,-40
123608,163659,CCRF-CEM,-40
123608,6252,K-562,-40
123608,126941,SR,-40
3385,60198,SR,-40
163659,3902,RPMI-8226,-40
163659,6442177,CCRF-CEM,-40
163659,123596,K-562,-40
4842,20279,RPMI-8226,-40
4842,163659,RPMI-8226,-40
4842,5790,RPMI-8226,-40
2907,3657,RPMI-8226,-40
2907,241902,CCRF-CEM,-40
2907,6252,RPMI-8226,-40
5746,77082,RPMI-8226,-40
5746,667490,RPMI-8226,-40
2141,3657,MOLT-4,-40
2708,460612,HL-60,-40
57469,77082,RPMI-8226,-40
2578,60749,K-562,-40
135398738,452548,SR,-40
241902,3011155,RPMI-8226,-40
