drug_a,drug_b,cell_line,synergy
3385,452548,HOP-62,-63
5284616,5790,NCI-H322M,-63
454216,6252,NCI-H226,-63
4842,443939,NCI-H23,-63
4842,4211,HOP-92,-63
2141,20279,NCI-H522,-63
2141,5790,NCI-H226,-63
2141,5453,NCI-H226,-63
2708,135413520,A549,-63
3657,36314,NCI-H23,-63
3657,5790,HOP-62,-63
3657,5394,NCI-H226,-63
6194,123631,NCI-H322M,-63
4114,163659,NCI-H226,-63
241902,457193,NCI-H226,-63
241902,6252,NCI-H522,-63
6252,126941,NCI-H23,-63
104842,36314,NCI-H322M,-63
104842,6252,NCI-H322M,-63
249332,126941,NCI-H23,-63
3011155,77082,HOP-92,-63
3011155,241902,NCI-H322M,-63
5311,5284616,NCI-H322M,-63
60953,104741,A549,-63
11683,60198,EKVX,-63
104741,657237,HOP-92,-63
104741,5453,EKVX,-63
68740,36314,NCI-H322M,-63
68740,5284616,EKVX,-63
68740,123596,EKVX,-63
3062316,3902,NCI-H322M,-63
126941,9941095,EKVX,-63
2478,444795,HOP-92,-63
2478,36314,HOP-92,-63
2478,77082,NCI-H23,-63
2723601,3950,NCI-H226,-63
9703,667490,NCI-H226,-63
29327,5284616,NCI-H226,-63
451668,657237,NCI-H226,-62
451668,163659,EKVX,-62
2123,4212,HOP-92,-62
2123,6194,HOP-62,-62
2123,6194,NCI-H226,-62
135401907,457193,NCI-H522,-62
71384,135413520,A549,-62
123608,443939,NCI-H23,-62
123608,5790,HOP-92,-62
123608,6252,NCI-H226,-62
123608,249332,EKVX,-62
3385,11683,HOP-62,-62
5284616,20279,HOP-92,-62
5284616,77082,NCI-H23,-62
426756,444795,NCI-H522,-62
426756,2662,A549,-62
454216,5284616,NCI-H226,-62
4842,77082,NCI-H23,-62
2907,72466,NCI-H23,-62
2907,148124,HOP-92,-62
9887053,126941,NCI-H322M,-62
3657,426756,HOP-62,-62
6194,71384,EKVX,-62
6194,135398738,NCI-H226,-62
6194,135413520,A549,-62
6194,62770,HOP-92,-62
4114,104842,NCI-H322M,-62
241902,20279,A549,-62
119182,4211,NCI-H23,-62
60749,3011155,EKVX,-62
60749,104741,NCI-H522,-62
104842,2187,NCI-H522,-62
104842,123596,NCI-H522,-62
249332,457193,EKVX,-62
3011155,667490,NCI-H522,-62
5311,457193,NCI-H522,-62
11683,216326,NCI-H23,-62
104741,6442177,EKVX,-62
2187,5453,HOP-62,-62
68740,6442177,HOP-62,-62
123596,426756,NCI-H226,-62
123596,5394,NCI-H522,-62
123596,6252,NCI-H226,-62
644241,657237,EKVX,-62
644241,241902,NCI-H522,-62
644241,126941,EKVX,-62
406563,9444,EKVX,-62
406563,2733525,HOP-62,-62
406563,5453,NCI-H226,-62
406563,104842,NCI-H23,-62
406563,2662,NCI-H23,-62
2478,77082,HOP-62,-62
2478,457193,NCI-H23,-62
148121,2733525,EKVX,-62
3950,216326,HOP-92,-62
29327,20279,NCI-H322M,-62
460612,443939,EKVX,-62
460612,36462,HOP-92,-62
9444,60749,NCI-H226,-61
3690,5284616,HOP-92,-61
3690,6252,NCI-H322M,-61
443939,249332,NCI-H322M,-61
443939,60953,EKVX,-61
443939,5352062,EKVX,-61
72466,444795,NCI-H23,-61
72466,249332,EKVX,-61
77082,5311,HOP-92,-61
6239,9444,NCI-H23,-61
6239,657237,NCI-H23,-61
123608,104842,HOP-92,-61
3385,11683,NCI-H226,-61
3385,62770,NCI-H522,-61
5284616,426756,NCI-H322M,-61
5284616,5394,NCI-H226,-61
5284616,5394,NCI-H23,-61
454216,123596,NCI-H226,-61
4842,5935,HOP-62,-61
2907,9444,EKVX,-61
2907,20279,NCI-H522,-61
2907,6252,NCI-H226,-61
5746,77082,NCI-H226,-61
5746,457193,HOP-92,-61
5746,60749,NCI-H522,-61
5746,5453,HOP-92,-61
5746,249332,EKVX,-61
5790,5453,NCI-H322M,-61
3657,20279,HOP-62,-61
3657,5352062,A549,-61
6194,452548,HOP-92,-61
6194,11683,HOP-62,-61
5394,426756,HOP-62,-61
57469,657237,NCI-H226,-61
4211,444795,NCI-H322M,-61
4211,457193,NCI-H322M,-61
4211,5394,NCI-H23,-61
2578,667490,NCI-H322M,-61
135398738,135413520,HOP-62,-61
135398738,5799,NCI-H522,-61
4114,2733525,HOP-62,-61
4114,5394,NCI-H23,-61
4114,60749,HOP-62,-61
241902,644241,HOP-62,-61
119182,657237,EKVX,-61
148124,6252,NCI-H226,-61
5426,119182,NCI-H226,-61
5426,5935,NCI-H322M,-61
3011155,5394,NCI-H522,-61
3011155,2662,A549,-61
5311,457193,A549,-61
60953,77082,HOP-92,-61
60953,3902,A549,-61
2187,3902,NCI-H522,-61
68740,20279,NCI-H322M,-61
6442177,5311,NCI-H522,-61
9941095,3902,A549,-61
644241,426756,EKVX,-61
644241,5394,A549,-61
2478,5799,A549,-61
5329102,104842,NCI-H522,-61
9703,5453,HOP-62,-61
62770,216326,HOP-92,-61
29327,163659,NCI-H23,-61
29327,5453,HOP-92,-61
460612,36462,NCI-H226,-61
5799,123596,A549,-61
3690,2733525,HOP-92,-60
3690,5790,NCI-H226,-60
452548,135413520,A549,-60
443939,36314,HOP-92,-60
443939,119182,EKVX,-60
443939,644241,NCI-H322M,-60
2123,5799,HOP-62,-60
135401907,6252,EKVX,-60
6239,444795,NCI-H322M,-60
6239,72466,HOP-92,-60
6239,4211,NCI-H23,-60
6239,5799,NCI-H226,-60
2733525,657237,NCI-H322M,-60
2733525,5790,NCI-H322M,-60
123608,9444,HOP-92,-60
123608,104842,NCI-H23,-60
3385,135398738,HOP-62,-60
3385,3950,NCI-H522,-60
439693,5790,NCI-H322M,-60
5284616,457193,A549,-60
426756,444795,HOP-62,-60
454216,5394,NCI-H23,-60
4842,249332,EKVX,-60
9887053,5790,NCI-H322M,-60
5746,444795,NCI-H23,-60
5746,5394,EKVX,-60
5746,5453,NCI-H226,-60
2141,60749,NCI-H322M,-60
2708,3385,HOP-62,-60
5394,249332,EKVX,-60
4211,5394,EKVX,-60
4211,119182,NCI-H23,-60
4211,9941095,NCI-H322M,-60
2578,104842,NCI-H322M,-60
135398738,4212,NCI-H522,-60
135398738,45055483,HOP-62,-60
4114,444795,NCI-H23,-60
4114,4211,NCI-H522,-60
241902,249332,EKVX,-60
241902,6442177,HOP-62,-60
119182,3657,NCI-H322M,-60
119182,126941,NCI-H23,-60
60699,5790,NCI-H226,-60
60749,241902,HOP-92,-60
3011155,3657,HOP-92,-60
3011155,2662,NCI-H522,-60
60953,426756,A549,-60
123631,216326,NCI-H522,-60
104741,644241,HOP-92,-60
2187,5352062,EKVX,-60
68740,123596,NCI-H522,-60
3062316,60749,NCI-H226,-60
6442177,123596,NCI-H522,-60
126941,5352062,NCI-H322M,-60
123596,6252,NCI-H322M,-60
9941095,444795,NCI-H226,-60
644241,20279,EKVX,-60
644241,426756,NCI-H522,-60
406563,457193,HOP-92,-60
2478,72466,NCI-H322M,-60
5329102,3011155,A549,-60
2723601,62770,NCI-H23,-60
2723601,62770,NCI-H522,-60
148121,9941095,NCI-H226,-60
9703,119182,NCI-H322M,-60
9703,6252,NCI-H322M,-60
3950,45055483,NCI-H23,-60
29327,657237,NCI-H522,-60
29327,457193,HOP-92,-60
29327,3657,NCI-H226,-60
29327,4211,NCI-H23,-60
460612,45055483,EKVX,-60
5799,5394,EKVX,-60
5799,60953,EKVX,-60
9444,249332,NCI-H226,-59
20279,5790,NCI-H322M,-59
3690,5935,NCI-H226,-59
444795,126941,NCI-H226,-59
443939,36314,NCI-H23,-59
443939,5790,EKVX,-59
443939,60749,EKVX,-59
443939,60953,NCI-H23,-59
72466,20279,NCI-H522,-59
72466,5790,NCI-H23,-59
451668,5453,EKVX,-59
77082,5790,NCI-H226,-59
77082,249332,A549,-59
135401907,657237,NCI-H322M,-59
135401907,241902,NCI-H23,-59
6239,457193,NCI-H23,-59
6239,3657,EKVX,-59
6239,3657,NCI-H23,-59
123608,104842,HOP-62,-59
3385,45055483,NCI-H322M,-59
3385,216326,EKVX,-59
5284616,4211,HOP-92,-59
163659,5453,HOP-62,-59
2907,657237,HOP-62,-59
2907,2733525,NCI-H322M,-59
9887053,249332,NCI-H522,-59
5746,77082,NCI-H23,-59
57469,3657,NCI-H226,-59
4211,123596,EKVX,-59
2578,2733525,NCI-H322M,-59
2578,457193,NCI-H322M,-59
4114,119182,NCI-H23,-59
119182,5453,EKVX,-59
60699,6252,NCI-H522,-59
5426,444795,HOP-62,-59
5426,3657,NCI-H23,-59
104842,657237,NCI-H522,-59
249332,5790,A549,-59
387447,241902,NCI-H322M,-59
3011155,457193,NCI-H23,-59
3011155,4211,HOP-92,-59
3011155,6252,EKVX,-59
3011155,5453,EKVX,-59
3011155,104741,EKVX,-59
3011155,2662,NCI-H322M,-59
135413520,60198,NCI-H522,-59
60953,241902,NCI-H322M,-59
60953,6252,HOP-92,-59
60953,104741,HOP-92,-59
60953,2662,NCI-H23,-59
104741,20279,NCI-H322M,-59
104741,3062316,HOP-62,-59
2187,123596,HOP-62,-59
68740,444795,NCI-H23,-59
68740,9941095,NCI-H522,-59
6442177,3011155,NCI-H522,-59
126941,9941095,NCI-H226,-59
123596,657237,HOP-62,-59
123596,657237,NCI-H226,-59
123596,5394,HOP-92,-59
644241,77082,HOP-92,-59
406563,9444,A549,-59
406563,6252,EKVX,-59
406563,2662,HOP-62,-59
2478,5394,EKVX,-59
2478,5394,NCI-H322M,-59
2478,60749,NCI-H226,-59
2478,104842,NCI-H23,-59
2723601,6194,NCI-H322M,-59
2723601,135398738,NCI-H23,-59
5352062,2187,NCI-H226,-59
9703,126941,HOP-92,-59
29327,3657,NCI-H322M,-59
29327,4211,EKVX,-59
29327,249332,HOP-92,-59
3690,60749,HOP-92,-58
3690,126941,HOP-62,-58
657237,3902,NCI-H322M,-58
657237,2662,NCI-H226,-58
443939,5394,EKVX,-58
443939,5394,NCI-H23,-58
2123,452548,NCI-H226,-58
2123,443939,NCI-H23,-58
2123,36462,HOP-62,-58
77082,6252,EKVX,-58
135401907,5799,HOP-92,-58
36462,45055483,EKVX,-58
6239,36314,NCI-H23,-58
6239,119182,EKVX,-58
2733525,5453,HOP-92,-58
2733525,3902,NCI-H23,-58
2733525,2662,EKVX,-58
123608,3657,NCI-H23,-58
123608,5394,HOP-92,-58
3385,36462,NCI-H23,-58
439693,126941,NCI-H522,-58
5284616,2733525,NCI-H522,-58
5284616,5790,HOP-92,-58
426756,3902,NCI-H322M,-58
163659,5453,NCI-H322M,-58
2907,454216,A549,-58
2907,249332,EKVX,-58
5746,5394,HOP-62,-58
3657,6442177,EKVX,-58
5394,249332,NCI-H322M,-58
5394,3902,NCI-H23,-58
57469,667490,NCI-H522,-58
4211,9941095,HOP-92,-58
4114,657237,HOP-62,-58
241902,123596,EKVX,-58
119182,4211,EKVX,-58
60699,241902,NCI-H522,-58
60749,457193,NCI-H522,-58
60749,104741,EKVX,-58
148124,20279,A549,-58
5311,657237,NCI-H226,-58
104741,9444,HOP-92,-58
68740,3011155,A549,-58
6442177,644241,NCI-H226,-58
126941,5329102,EKVX,-58
406563,104842,NCI-H226,-58
406563,60953,A549,-58
406563,9941095,HOP-92,-58
2478,119182,HOP-62,-58
2723601,2708,NCI-H522,-58
148121,20279,NCI-H23,-58
148121,426756,HOP-62,-58
148121,3062316,NCI-H23,-58
9703,20279,NCI-H522,-58
29327,5790,HOP-62,-58
29327,5394,HOP-62,-58
29327,119182,HOP-62,-58
29327,5935,EKVX,-58
5799,123596,NCI-H322M,-58
3690,444795,HOP-92,-57
443939,657237,HOP-92,-57
443939,5790,NCI-H322M,-57
443939,9941095,NCI-H226,-57
72466,36314,NCI-H23,-57
451668,657237,EKVX,-57
451668,5935,EKVX,-57
77082,123596,NCI-H322M,-57
135401907,9444,EKVX,-57
135401907,20279,NCI-H226,-57
135401907,104842,HOP-62,-57
135401907,249332,NCI-H23,-57
123608,667490,EKVX,-57
3385,443939,HOP-92,-57
5284616,5394,A549,-57
5284616,123596,A549,-57
426756,5790,HOP-92,-57
426756,249332,NCI-H23,-57
454216,5352062,NCI-H226,-57
4842,77082,HOP-62,-57
4842,241902,EKVX,-57
2907,119182,NCI-H322M,-57
5746,457193,NCI-H522,-57
5746,126941,A549,-57
2141,119182,NCI-H322M,-57
2708,452548,HOP-92,-57
3657,657237,HOP-62,-57
3657,123596,NCI-H23,-57
6194,36462,NCI-H522,-57
5394,20279,NCI-H226,-57
5394,6252,NCI-H322M,-57
57469,657237,NCI-H522,-57
4211,5394,NCI-H226,-57
4211,119182,NCI-H322M,-57
4211,5453,A549,-57
4211,2662,EKVX,-57
135398738,45055483,NCI-H226,-57
135398738,3950,NCI-H522,-57
241902,5394,NCI-H226,-57
60749,5394,NCI-H522,-57
60749,3011155,A549,-57
5426,9444,EKVX,-57
104842,2187,NCI-H226,-57
104842,644241,NCI-H226,-57
387447,249332,NCI-H522,-57
387447,5799,NCI-H522,-57
3011155,2187,EKVX,-57
3011155,667490,A549,-57
11683,5799,NCI-H226,-57
104741,5790,NCI-H23,-57
104741,5453,HOP-92,-57
68740,657237,EKVX,-57
9941095,5394,A549,-57
9941095,6442177,NCI-H522,-57
406563,5394,A549,-57
406563,249332,A549,-57
2478,20279,NCI-H226,-57
2478,60749,EKVX,-57
2478,249332,EKVX,-57
2723601,36462,EKVX,-57
2723601,5799,NCI-H522,-57
148121,5329102,NCI-H226,-57
9703,444795,HOP-92,-57
9703,3657,EKVX,-57
9703,667490,HOP-92,-57
29327,444795,EKVX,-57
29327,60749,NCI-H226,-57
460612,3385,HOP-92,-57
9444,3902,A549,-56
20279,457193,HOP-92,-56
3690,5935,NCI-H522,-56
3690,5799,NCI-H23,-56
443939,426756,NCI-H322M,-56
451668,36314,NCI-H322M,-56
451668,148124,HOP-62,-56
2123,135398738,NCI-H522,-56
77082,5352062,NCI-H322M,-56
135401907,72466,NCI-H322M,-56
135401907,5453,HOP-92,-56
135401907,104842,NCI-H322M,-56
135401907,249332,A549,-56
123608,2733525,A549,-56
123608,119182,EKVX,-56
426756,6252,HOP-92,-56
454216,2662,NCI-H226,-56
4842,657237,NCI-H322M,-56
4842,5799,HOP-92,-56
2907,444795,EKVX,-56
2907,119182,NCI-H522,-56
5746,9444,A549,-56
5746,657237,NCI-H322M,-56
5746,5284616,NCI-H23,-56
5790,5453,HOP-92,-56
2141,104842,NCI-H322M,-56
2708,36462,HOP-92,-56
3657,657237,A549,-56
6194,11683,NCI-H23,-56
5394,426756,A549,-56
5394,457193,NCI-H322M,-56
135398738,216326,NCI-H322M,-56
4114,126941,NCI-H522,-56
119182,77082,NCI-H522,-56
119182,5394,NCI-H23,-56
148124,2187,NCI-H226,-56
6252,5453,EKVX,-56
5426,77082,EKVX,-56
387447,667490,NCI-H522,-56
3011155,657237,NCI-H522,-56
3011155,4211,EKVX,-56
3011155,241902,A549,-56
5311,444795,NCI-H226,-56
60953,3011155,HOP-92,-56
60953,123596,NCI-H522,-56
60953,644241,EKVX,-56
68740,444795,NCI-H322M,-56
3062316,5311,NCI-H226,-56
6442177,9444,NCI-H522,-56
6442177,3011155,A549,-56
123596,444795,NCI-H322M,-56
9941095,426756,NCI-H226,-56
406563,9444,HOP-62,-56
406563,2733525,EKVX,-56
406563,60953,NCI-H322M,-56
406563,5352062,EKVX,-56
2478,444795,NCI-H226,-56
2478,119182,EKVX,-56
2478,5799,NCI-H522,-56
5329102,5311,NCI-H322M,-56
2723601,3950,HOP-92,-56
5352062,5394,NCI-H522,-56
9703,72466,NCI-H322M,-56
9703,2733525,HOP-62,-56
9703,126941,NCI-H23,-56
3950,62770,NCI-H226,-56
29327,5790,EKVX,-56
460612,135398738,NCI-H23,-56
657237,5790,NCI-H23,-55
657237,2662,NCI-H23,-55
443939,3011155,HOP-92,-55
72466,104842,NCI-H522,-55
36314,119182,A549,-55
451668,249332,NCI-H23,-55
2123,452548,HOP-62,-55
77082,20279,EKVX,-55
135401907,60749,NCI-H322M,-55
6239,444795,HOP-92,-55
123608,72466,HOP-92,-55
123608,5394,NCI-H23,-55
123608,5799,EKVX,-55
439693,5790,NCI-H522,-55
5284616,20279,A549,-55
5284616,5453,HOP-92,-55
426756,444795,NCI-H226,-55
454216,36314,HOP-92,-55
454216,5329102,NCI-H226,-55
4842,5799,NCI-H522,-55
2907,4211,NCI-H23,-55
2907,5453,NCI-H322M,-55
5746,3657,HOP-92,-55
3657,36314,HOP-62,-55
6194,62770,NCI-H23,-55
4211,6252,HOP-62,-55
135398738,45055483,NCI-H522,-55
4114,5453,NCI-H226,-55
4114,667490,NCI-H226,-55
241902,3011155,HOP-62,-55
119182,5790,HOP-92,-55
119182,241902,EKVX,-55
119182,2187,A549,-55
60699,77082,NCI-H322M,-55
60749,444795,EKVX,-55
60749,2733525,NCI-H23,-55
60749,241902,EKVX,-55
60749,104741,NCI-H322M,-55
60749,644241,NCI-H23,-55
6252,2662,HOP-62,-55
3011155,3657,A549,-55
3011155,104741,A549,-55
60953,4211,HOP-92,-55
60953,104741,EKVX,-55
104741,9941095,HOP-92,-55
2187,457193,HOP-92,-55
2187,5352062,NCI-H322M,-55
3062316,444795,NCI-H322M,-55
3062316,3902,NCI-H226,-55
6442177,3902,A549,-55
123596,444795,A549,-55
123596,2662,NCI-H522,-55
406563,20279,A549,-55
406563,657237,EKVX,-55
406563,426756,EKVX,-55
406563,426756,NCI-H226,-55
406563,5311,A549,-55
5329102,5453,NCI-H226,-55
2723601,452548,NCI-H226,-55
9703,454216,NCI-H226,-55
9703,104842,HOP-92,-55
9703,667490,EKVX,-55
29327,6252,NCI-H322M,-55
29327,126941,NCI-H522,-55
460612,36462,A549,-55
460612,3385,HOP-62,-55
9444,454216,NCI-H226,-54
3690,454216,NCI-H322M,-54
657237,457193,A549,-54
657237,5453,NCI-H322M,-54
444795,5453,EKVX,-54
443939,123596,NCI-H322M,-54
72466,5453,NCI-H322M,-54
72466,2662,HOP-62,-54
451668,77082,HOP-62,-54
135401907,444795,NCI-H23,-54
36462,135413520,A549,-54
6239,5394,NCI-H322M,-54
6239,5453,NCI-H226,-54
123608,77082,HOP-92,-54
123608,5284616,A549,-54
123608,5453,NCI-H226,-54
439693,60749,NCI-H522,-54
5284616,444795,HOP-92,-54
5284616,426756,A549,-54
163659,5352062,A549,-54
4842,457193,HOP-92,-54
4842,60749,NCI-H23,-54
2907,20279,NCI-H23,-54
2907,3657,EKVX,-54
2907,3657,NCI-H23,-54
5746,249332,NCI-H226,-54
5746,667490,NCI-H226,-54
2141,667490,NCI-H226,-54
2708,135413520,HOP-92,-54
2708,62770,HOP-62,-54
3657,2662,NCI-H322M,-54
3657,9941095,NCI-H322M,-54
3657,9941095,NCI-H522,-54
5394,657237,NCI-H23,-54
5394,2662,HOP-62,-54
4211,5284616,HOP-92,-54
4211,3011155,A549,-54
2578,241902,NCI-H226,-54
2578,126941,NCI-H322M,-54
135398738,4212,HOP-92,-54
4114,5453,HOP-62,-54
241902,3902,HOP-92,-54
148124,426756,NCI-H522,-54
5453,126941,NCI-H522,-54
5426,454216,NCI-H322M,-54
5426,4211,NCI-H23,-54
5426,5453,NCI-H226,-54
249332,457193,NCI-H23,-54
249332,6252,NCI-H23,-54
387447,60749,NCI-H522,-54
3011155,5790,NCI-H522,-54
3011155,241902,EKVX,-54
3011155,5453,A549,-54
5311,657237,A549,-54
5311,2733525,A549,-54
2187,5790,EKVX,-54
2187,5352062,NCI-H226,-54
68740,657237,NCI-H322M,-54
68740,5394,EKVX,-54
3062316,3011155,A549,-54
6442177,249332,NCI-H226,-54
126941,6442177,HOP-92,-54
123596,5394,A549,-54
123596,6252,A549,-54
123596,3902,EKVX,-54
644241,123596,NCI-H23,-54
406563,657237,HOP-92,-54
406563,3062316,HOP-62,-54
2478,119182,HOP-92,-54
2478,60749,HOP-92,-54
2723601,36462,A549,-54
2723601,4212,EKVX,-54
2723601,135413520,A549,-54
2723601,460612,EKVX,-54
148121,5453,HOP-62,-54
148121,644241,NCI-H23,-54
9703,241902,HOP-62,-54
29327,9444,NCI-H23,-54
29327,20279,HOP-62,-54
460612,71384,A549,-54
460612,62770,HOP-62,-54
460612,5799,NCI-H522,-54
9444,5790,NCI-H226,-53
9444,2187,A549,-53
20279,3902,NCI-H522,-53
3690,77082,NCI-H23,-53
3690,249332,NCI-H23,-53
443939,457193,NCI-H23,-53
443939,6252,HOP-62,-53
443939,6252,NCI-H322M,-53
443939,5329102,HOP-92,-53
72466,5453,A549,-53
72466,9941095,NCI-H522,-53
451668,9444,NCI-H226,-53
451668,3657,HOP-92,-53
2123,6194,NCI-H522,-53
2123,135413520,EKVX,-53
2123,135413520,NCI-H322M,-53
77082,20279,NCI-H226,-53
77082,5394,NCI-H226,-53
6239,241902,NCI-H23,-53
2733525,20279,NCI-H226,-53
123608,20279,NCI-H226,-53
123608,5284616,HOP-62,-53
123608,454216,HOP-92,-53
3385,135413520,HOP-62,-53
426756,20279,HOP-62,-53
426756,5453,HOP-92,-53
454216,444795,NCI-H226,-53
4842,60749,A549,-53
2907,72466,EKVX,-53
2907,148124,A549,-53
5746,667490,NCI-H23,-53
5790,5453,HOP-62,-53
2708,2123,HOP-92,-53
2708,460612,NCI-H226,-53
3657,3902,NCI-H522,-53
3657,6442177,NCI-H23,-53
6194,45055483,NCI-H23,-53
6194,5799,EKVX,-53
5394,5790,EKVX,-53
57469,77082,NCI-H226,-53
57469,77082,NCI-H322M,-53
4211,644241,NCI-H322M,-53
2578,4211,NCI-H522,-53
2578,148124,NCI-H322M,-53
241902,657237,NCI-H522,-53
241902,644241,HOP-92,-53
119182,657237,A549,-53
60749,2187,EKVX,-53
6252,5790,HOP-62,-53
5426,249332,EKVX,-53
104842,5394,A549,-53
249332,3902,HOP-92,-53
387447,9444,NCI-H522,-53
387447,36314,NCI-H522,-53
3011155,667490,NCI-H322M,-53
60953,644241,NCI-H226,-53
11683,71384,NCI-H226,-53
123631,216326,HOP-92,-53
104741,3902,HOP-62,-53
2187,60953,NCI-H322M,-53
2662,126941,NCI-H226,-53
6442177,3011155,NCI-H322M,-53
6442177,5311,NCI-H226,-53
126941,3062316,NCI-H322M,-53
123596,444795,NCI-H522,-53
123596,2733525,NCI-H226,-53
9941095,2733525,NCI-H226,-53
9941095,3011155,A549,-53
406563,20279,HOP-92,-53
406563,5284616,HOP-92,-53
406563,5790,EKVX,-53
406563,457193,A549,-53
406563,9941095,HOP-62,-53
2478,148124,NCI-H322M,-53
2478,126941,A549,-53
5329102,60953,NCI-H522,-53
2723601,452548,NCI-H522,-53
5352062,123596,NCI-H522,-53
148121,5790,HOP-62,-53
148121,5790,HOP-92,-53
148121,60953,NCI-H322M,-53
148121,6442177,EKVX,-53
9703,657237,NCI-H522,-53
9703,3657,NCI-H226,-53
9703,6252,NCI-H226,-53
29327,104842,HOP-62,-53
29327,249332,EKVX,-53
460612,71384,HOP-62,-53
5799,5790,A549,-53
5799,2662,NCI-H322M,-53
9444,3011155,A549,-52
657237,20279,HOP-62,-52
657237,249332,HOP-62,-52
657237,3902,EKVX,-52
657237,2662,NCI-H322M,-52
444795,126941,NCI-H322M,-52
443939,36314,NCI-H226,-52
2123,135413520,HOP-62,-52
77082,426756,NCI-H322M,-52
135401907,457193,EKVX,-52
6239,3657,HOP-62,-52
71384,4212,NCI-H226,-52
2733525,20279,EKVX,-52
123608,454216,NCI-H23,-52
123608,5453,NCI-H23,-52
5284616,2733525,NCI-H322M,-52
454216,249332,HOP-92,-52
454216,123596,HOP-92,-52
4842,657237,EKVX,-52
2907,4211,HOP-92,-52
5746,657237,EKVX,-52
5746,4211,HOP-92,-52
5790,2662,EKVX,-52
2141,657237,NCI-H522,-52
2141,667490,NCI-H322M,-52
2141,5935,NCI-H322M,-52
6194,71384,HOP-62,-52
5394,20279,NCI-H322M,-52
57469,2733525,NCI-H226,-52
57469,5284616,NCI-H226,-52
4211,20279,NCI-H23,-52
4211,3902,NCI-H322M,-52
4211,123596,NCI-H322M,-52
2578,2733525,NCI-H522,-52
2578,3657,NCI-H322M,-52
135398738,11683,NCI-H23,-52
4114,3657,NCI-H226,-52
241902,5394,HOP-62,-52
119182,163659,EKVX,-52
119182,2662,HOP-92,-52
45055483,5799,A549,-52
60699,6252,NCI-H322M,-52
104842,5284616,NCI-H522,-52
104842,5453,NCI-H522,-52
104842,2187,A549,-52
249332,6252,A549,-52
249332,126941,NCI-H522,-52
5311,5394,A549,-52
5311,60749,NCI-H522,-52
60953,657237,NCI-H522,-52
104741,60953,NCI-H23,-52
2187,5284616,NCI-H322M,-52
2187,5311,NCI-H322M,-52
68740,5394,HOP-62,-52
68740,644241,NCI-H226,-52
6442177,119182,NCI-H522,-52
6442177,2662,NCI-H322M,-52
6442177,644241,NCI-H322M,-52
126941,104842,NCI-H322M,-52
126941,3062316,NCI-H522,-52
126941,6442177,NCI-H226,-52
123596,6252,HOP-92,-52
9941095,119182,NCI-H226,-52
9941095,5453,NCI-H226,-52
406563,3011155,NCI-H322M,-52
2478,5790,EKVX,-52
2478,5453,NCI-H522,-52
2478,104842,NCI-H226,-52
2478,5935,EKVX,-52
2478,5799,NCI-H23,-52
5329102,5352062,NCI-H226,-52
2723601,5799,HOP-92,-52
9703,104842,NCI-H322M,-52
460612,452548,NCI-H226,-52
460612,135398738,NCI-H522,-52
460612,60198,NCI-H322M,-52
5799,5790,HOP-62,-52
5799,148124,EKVX,-52
3690,657237,HOP-92,-51
452548,60198,NCI-H226,-51
443939,20279,NCI-H322M,-51
443939,5394,HOP-92,-51
443939,5453,EKVX,-51
72466,5790,HOP-92,-51
72466,3902,NCI-H23,-51
72466,5329102,NCI-H23,-51
36314,5284616,NCI-H322M,-51
451668,444795,EKVX,-51
451668,444795,NCI-H226,-51
451668,77082,NCI-H23,-51
451668,457193,EKVX,-51
451668,60749,EKVX,-51
451668,126941,NCI-H23,-51
2123,135398738,A549,-51
2123,135398738,HOP-62,-51
2123,135413520,HOP-92,-51
2123,60198,EKVX,-51
2123,216326,NCI-H226,-51
77082,457193,HOP-92,-51
77082,457193,NCI-H522,-51
77082,5394,HOP-92,-51
77082,249332,HOP-62,-51
135401907,2733525,NCI-H322M,-51
135401907,104842,NCI-H522,-51
6239,5394,NCI-H23,-51
6239,4211,EKVX,-51
6239,5453,EKVX,-51
71384,45055483,HOP-92,-51
123608,444795,NCI-H23,-51
123608,36314,NCI-H322M,-51
123608,5394,A549,-51
3385,452548,HOP-92,-51
3385,6194,NCI-H23,-51
3385,62770,HOP-92,-51
5284616,3011155,NCI-H23,-51
426756,2733525,A549,-51
426756,2733525,NCI-H522,-51
163659,657237,NCI-H322M,-51
454216,6252,NCI-H23,-51
4842,119182,EKVX,-51
2907,5284616,A549,-51
5746,5453,NCI-H522,-51
5746,667490,EKVX,-51
2708,11683,EKVX,-51
6194,36462,A549,-51
6194,11683,EKVX,-51
4211,2662,HOP-92,-51
2578,77082,NCI-H522,-51
2578,2733525,NCI-H226,-51
4114,5790,HOP-62,-51
119182,249332,EKVX,-51
119182,644241,NCI-H226,-51
45055483,135413520,EKVX,-51
60749,444795,NCI-H23,-51
5426,2733525,EKVX,-51
5426,454216,NCI-H226,-51
3011155,249332,EKVX,-51
3011155,2662,NCI-H23,-51
3011155,126941,A549,-51
3011155,126941,HOP-92,-51
60953,6252,NCI-H23,-51
60953,6252,NCI-H522,-51
60953,3011155,EKVX,-51
11683,62770,NCI-H322M,-51
104741,657237,NCI-H322M,-51
104741,644241,NCI-H322M,-51
2187,60749,NCI-H23,-51
68740,6442177,EKVX,-51
6442177,5311,A549,-51
126941,457193,EKVX,-51
123596,20279,NCI-H23,-51
123596,5790,NCI-H522,-51
9941095,2733525,NCI-H522,-51
644241,5394,NCI-H522,-51
644241,3902,A549,-51
