drug_a,drug_b,cell_line,synergy
443939,60953,SF539,-71
77082,5790,SNB75,-71
135401907,20279,SNB75,-71
135401907,60749,U251,-71
6239,457193,SF268,-71
123608,5284616,SF539,-71
123608,5394,SF268,-71
3385,3950,SNB75,-71
3385,62770,SNB75,-71
439693,20279,SF268,-71
439693,60749,SF268,-71
439693,148124,SF539,-71
5746,77082,SF268,-71
2141,5284616,SF295,-71
3657,9444,U251,-71
3657,5790,SNB75,-71
6194,71384,SF268,-71
57469,657237,SF295,-71
57469,5453,SF295,-71
2578,454216,SF268,-71
241902,5352062,SF295,-71
60749,249332,U251,-71
60749,644241,SF268,-71
104842,249332,SF268,-71
249332,126941,U251,-71
3011155,444795,U251,-71
104741,2662,SNB75,-71
2187,123596,SF539,-71
68740,36314,SF539,-71
6442177,60953,U251,-71
6442177,123596,SF539,-71
9941095,123596,SF539,-71
644241,2733525,SNB75,-71
644241,426756,U251,-71
406563,6252,SF539,-71
406563,2662,SF268,-71
5329102,6252,SNB75,-71
148121,20279,SF295,-71
148121,104842,SF295,-71
9703,2733525,SF268,-71
29327,36314,SF268,-71
29327,241902,SF295,-71
443939,60953,U251,-70
451668,5790,SF539,-70
439693,444795,SF295,-70
5746,249332,SF295,-70
2141,20279,SF268,-70
2708,11683,SNB75,-70
3657,444795,SNB75,-70
3657,5790,SF268,-70
57469,657237,SF539,-70
57469,5284616,U251,-70
57469,667490,SF539,-70
4211,119182,U251,-70
2578,5790,SF539,-70
2578,6252,U251,-70
241902,5284616,U251,-70
241902,3902,U251,-70
60749,3011155,SNB75,-70
60749,3902,SNB75,-70
104842,2733525,SF268,-70
104842,119182,SF268,-70
3011155,5790,U251,-70
3011155,6252,U251,-70
60953,2187,SF295,-70
11683,123631,SNB75,-70
2187,5394,SNB75,-70
2187,3902,SF295,-70
2187,9941095,SF539,-70
68740,148124,U251,-70
68740,6252,U251,-70
2478,5394,SF268,-70
5329102,5453,U251,-70
444795,126941,U251,-69
2123,71384,SF295,-69
77082,20279,SNB75,-69
426756,126941,U251,-69
163659,457193,SNB75,-69
2907,9444,SNB75,-69
2907,3657,U251,-69
5746,2733525,SF268,-69
5790,126941,U251,-69
4212,135413520,SNB75,-69
57469,454216,U251,-69
4211,5284616,U251,-69
135398738,135413520,SF539,-69
60749,657237,SF268,-69
60749,119182,SNB75,-69
104842,20279,SF268,-69
3011155,2733525,SNB75,-69
5311,457193,SF539,-69
60953,2662,SF295,-69
2187,657237,SF295,-69
2187,2733525,U251,-69
68740,2662,SF539,-69
6442177,9444,U251,-69
644241,123596,SF268,-69
2478,4211,SNB75,-69
2478,5935,SF295,-69
5329102,644241,U251,-69
29327,5790,SF539,-69
29327,104842,U251,-69
5799,5394,U251,-69
3690,77082,SF295,-68
3690,241902,SF295,-68
72466,249332,SF539,-68
36314,20279,SF268,-68
135401907,2733525,SF295,-68
5284616,60953,SF539,-68
4842,77082,SNB75,-68
2907,4211,SF295,-68
9887053,20279,SF295,-68
9887053,148124,SF268,-68
57469,5790,SF539,-68
57469,148124,SF539,-68
4211,20279,SNB75,-68
4211,2733525,SNB75,-68
2578,241902,SF539,-68
135398738,3950,SF295,-68
241902,5394,SF295,-68
119182,6252,SNB75,-68
119182,2662,SF539,-68
60749,123596,SF539,-68
60749,667490,U251,-68
5453,126941,SNB75,-68
60953,644241,SF268,-68
68740,426756,SF539,-68
6442177,5284616,SF539,-68
6442177,104842,U251,-68
644241,426756,SF268,-68
644241,3902,SF295,-68
406563,6442177,SF268,-68
2478,667490,SF295,-68
148121,104842,SF268,-68
3950,135413520,SNB75,-68
460612,135413520,SF268,-68
5799,9941095,SF539,-68
20279,457193,SF539,-67
451668,457193,SF539,-67
135401907,20279,SF268,-67
6239,3657,SNB75,-67
5284616,60749,SF268,-67
5284616,126941,SF268,-67
163659,657237,U251,-67
454216,5790,SNB75,-67
2907,657237,SF539,-67
2907,5453,SNB75,-67
5746,36314,SF268,-67
5746,457193,SF268,-67
2141,657237,SF268,-67
2141,241902,U251,-67
3657,9444,SF295,-67
3657,5394,SNB75,-67
6194,11683,SF295,-67
57469,4211,SF295,-67
2578,5790,SF295,-67
119182,20279,U251,-67
119182,77082,SNB75,-67
60699,126941,SF295,-67
60749,77082,SF539,-67
60749,6252,SNB75,-67
3011155,657237,SF295,-67
5311,249332,SF539,-67
2187,644241,SF295,-67
9941095,657237,U251,-67
9941095,2733525,SNB75,-67
9941095,2662,SNB75,-67
2478,6252,SF268,-67
5329102,9444,SF268,-67
2723601,2708,U251,-67
5799,3062316,U251,-67
3690,444795,U251,-66
443939,6252,SF539,-66
72466,5453,SF268,-66
451668,148124,SF268,-66
2123,60198,SNB75,-66
77082,5394,U251,-66
135401907,5394,SF539,-66
454216,5790,U251,-66
2141,72466,U251,-66
6194,135413520,U251,-66
5394,426756,SF268,-66
57469,3657,SF295,-66
135398738,452548,SF539,-66
241902,5394,SNB75,-66
60749,20279,U251,-66
148124,3902,SNB75,-66
249332,5453,U251,-66
3011155,5790,SF295,-66
3011155,3657,SNB75,-66
104741,20279,SF539,-66
2187,444795,SF539,-66
68740,123596,U251,-66
3062316,6252,U251,-66
6442177,3062316,SNB75,-66
644241,657237,SNB75,-66
2478,72466,SF539,-66
2723601,135413520,SF295,-66
2723601,460612,SNB75,-66
148121,148124,SF268,-66
9444,2733525,SF268,-65
9444,119182,SF268,-65
3690,36314,SF295,-65
3690,2733525,SF539,-65
3690,667490,SF295,-65
443939,3902,SF539,-65
451668,77082,SF539,-65
2123,11683,SNB75,-65
77082,5790,U251,-65
135401907,5284616,SNB75,-65
3385,11683,SF295,-65
439693,249332,SF539,-65
9887053,5453,SF539,-65
9887053,249332,U251,-65
2141,454216,U251,-65
2141,5790,SF295,-65
57469,5394,U251,-65
2578,454216,SF295,-65
119182,426756,SNB75,-65
119182,426756,U251,-65
119182,249332,SF539,-65
119182,3011155,SNB75,-65
5311,5394,SNB75,-65
11683,216326,SNB75,-65
104741,3902,U251,-65
2187,9444,SF268,-65
2187,5329102,SF539,-65
68740,5790,SF268,-65
68740,644241,SF268,-65
3062316,5284616,SF539,-65
3062316,6252,SNB75,-65
3062316,5352062,SNB75,-65
406563,9941095,SF268,-65
5799,5284616,U251,-65
72466,5329102,SF539,-64
2123,62770,SF539,-64
77082,6252,U251,-64
135401907,241902,U251,-64
3385,452548,SF295,-64
3385,71384,SF295,-64
3385,135413520,SF268,-64
439693,657237,U251,-64
163659,457193,SF539,-64
454216,104842,SF295,-64
2907,2733525,SF539,-64
5746,454216,SF295,-64
5746,148124,U251,-64
57469,249332,SF295,-64
4211,644241,U251,-64
2578,667490,SF295,-64
119182,241902,SNB75,-64
5453,126941,SF539,-64
104842,3011155,SF539,-64
3011155,657237,SNB75,-64
3011155,657237,U251,-64
5311,3011155,SNB75,-64
104741,644241,SNB75,-64
2187,6252,U251,-64
2662,126941,SF268,-64
68740,3902,SF539,-64
3062316,457193,SF268,-64
123596,426756,SF539,-64
9941095,20279,SNB75,-64
9941095,444795,SF268,-64
644241,20279,SNB75,-64
644241,444795,U251,-64
406563,457193,SNB75,-64
2478,20279,SF539,-64
148121,2662,SF539,-64
148121,5352062,SF539,-64
9703,77082,SF539,-64
9703,5935,U251,-64
9444,644241,SNB75,-63
443939,9941095,SF539,-63
77082,3902,SNB75,-63
77082,2662,SF539,-63
77082,9941095,SF539,-63
135401907,2733525,SNB75,-63
6239,5284616,SF295,-63
71384,4212,SF539,-63
439693,60749,U251,-63
439693,5453,SF539,-63
454216,5394,SF539,-63
2907,20279,U251,-63
2907,2733525,SNB75,-63
2907,249332,SNB75,-63
9887053,126941,SF268,-63
2141,5790,SF268,-63
135398738,71384,SF539,-63
135398738,62770,SF539,-63
60749,5453,SNB75,-63
60749,126941,SF268,-63
5426,119182,U251,-63
104842,249332,SF539,-63
11683,71384,SF268,-63
11683,135413520,SF268,-63
104741,3902,SF539,-63
2187,657237,U251,-63
3062316,20279,U251,-63
6442177,104842,SNB75,-63
123596,5453,SNB75,-63
9941095,5453,SF268,-63
9941095,5311,SNB75,-63
644241,2662,SNB75,-63
644241,2662,U251,-63
406563,60749,SNB75,-63
406563,5453,SF295,-63
406563,5453,SNB75,-63
2478,454216,SF539,-63
5329102,2662,SF268,-63
5352062,60953,SF539,-63
460612,11683,SF295,-63
3690,5284616,SF295,-62
3690,163659,SF295,-62
443939,119182,SF295,-62
443939,9941095,U251,-62
2123,71384,SF539,-62
2123,60198,U251,-62
77082,5394,SNB75,-62
123608,444795,U251,-62
3385,216326,SF268,-62
5284616,3902,SNB75,-62
4842,5790,SF295,-62
2907,5453,SF295,-62
2907,5799,SF539,-62
2141,9444,SF539,-62
3657,657237,U251,-62
6194,62770,SF268,-62
5394,657237,SF268,-62
2578,6252,SF295,-62
135398738,3950,SNB75,-62
241902,2662,SF268,-62
241902,9941095,SF268,-62
119182,657237,SF539,-62
119182,5394,SF268,-62
60749,444795,U251,-62
60749,5394,U251,-62
60749,6252,U251,-62
5453,3902,U251,-62
5311,2187,SF539,-62
60953,249332,SF295,-62
60953,123596,SF539,-62
11683,71384,SF295,-62
11683,60198,U251,-62
104741,36314,SF539,-62
2187,5311,U251,-62
68740,249332,SF295,-62
68740,3062316,SF295,-62
9941095,426756,SNB75,-62
644241,6252,SNB75,-62
406563,2662,SNB75,-62
2478,5453,SF539,-62
2478,5453,SNB75,-62
2723601,135398738,SF539,-62
9703,657237,SF295,-62
20279,249332,SF539,-61
3690,3657,SF539,-61
2123,62770,SF295,-61
135401907,5799,SF539,-61
6239,657237,SF539,-61
2733525,20279,SF268,-61
123608,60749,SF268,-61
439693,20279,SF295,-61
5284616,3902,U251,-61
454216,5284616,SF268,-61
2907,657237,U251,-61
2907,3657,SF539,-61
2907,104842,SF295,-61
9887053,148124,SF295,-61
2141,72466,SF268,-61
2708,3385,SNB75,-61
2708,45055483,SF268,-61
3657,5790,SF295,-61
57469,3657,U251,-61
2578,20279,U251,-61
135398738,45055483,SF295,-61
241902,6442177,SNB75,-61
119182,2662,SNB75,-61
60749,20279,SF268,-61
60749,2733525,SF539,-61
148124,6252,SF268,-61
6252,2662,SF268,-61
6442177,457193,SF539,-61
126941,104842,SNB75,-61
644241,3657,U251,-61
406563,9444,SNB75,-61
406563,6442177,SF295,-61
2478,5790,U251,-61
2723601,443939,SF295,-61
2723601,460612,SF268,-61
9703,241902,SF295,-61
9703,60749,SF268,-61
9703,5453,SF268,-61
29327,657237,SF295,-61
2123,5799,SF539,-60
77082,9444,SF539,-60
6239,9444,SF539,-60
71384,135413520,SF295,-60
2733525,444795,U251,-60
454216,5284616,U251,-60
2907,6252,SF268,-60
9887053,5790,U251,-60
9887053,126941,U251,-60
2708,71384,SNB75,-60
2578,6252,SF539,-60
4114,36314,SF295,-60
241902,20279,SF295,-60
241902,6252,SF268,-60
60699,163659,SF539,-60
60749,3657,SNB75,-60
6252,5453,SNB75,-60
5426,77082,SF295,-60
104741,657237,SF539,-60
2187,36314,SNB75,-60
2187,5394,SF295,-60
2187,119182,U251,-60
2187,5352062,SF539,-60
68740,104842,U251,-60
68740,249332,SF539,-60
3062316,249332,U251,-60
3062316,3902,SF268,-60
6442177,60749,U251,-60
6442177,104842,SF268,-60
644241,241902,SF295,-60
2478,72466,SF295,-60
5329102,457193,SF268,-60
5329102,5352062,U251,-60
9703,444795,SF268,-60
29327,2733525,U251,-60
29327,60749,SF539,-60
460612,3385,SF268,-60
3690,657237,SF268,-59
443939,657237,SF539,-59
2123,11683,SF268,-59
77082,5394,SF539,-59
123608,5790,SF539,-59
3385,452548,SNB75,-59
3385,135413520,SF539,-59
439693,2733525,SF539,-59
5284616,123596,SNB75,-59
4842,5790,SNB75,-59
2907,657237,SNB75,-59
2907,36314,SNB75,-59
2907,5790,SNB75,-59
9887053,20279,U251,-59
5746,657237,SF268,-59
5746,4211,SF295,-59
2141,657237,U251,-59
2141,5453,SF295,-59
3657,123596,SNB75,-59
6194,11683,SNB75,-59
57469,9444,SF295,-59
57469,20279,SF539,-59
57469,5790,SF268,-59
4211,657237,SNB75,-59
4211,3902,SF268,-59
2578,657237,U251,-59
241902,3062316,U251,-59
119182,123596,SF539,-59
60749,3902,SF268,-59
5426,444795,SF295,-59
60953,3657,SNB75,-59
11683,60198,SF539,-59
104741,2662,SF295,-59
2187,60953,SF539,-59
68740,2662,U251,-59
68740,9941095,SF539,-59
3062316,426756,SF268,-59
6442177,2662,U251,-59
126941,36314,SF295,-59
123596,126941,SF268,-59
9941095,3011155,SNB75,-59
2478,36314,U251,-59
2723601,3385,SNB75,-59
2723601,460612,SF539,-59
148121,457193,SF295,-59
3950,216326,SNB75,-59
62770,216326,SF268,-59
29327,77082,U251,-59
460612,5799,U251,-59
443939,5790,SNB75,-58
443939,60749,U251,-58
443939,60953,SF268,-58
77082,9444,SF268,-58
77082,249332,SF268,-58
135401907,657237,SF539,-58
135401907,443939,SF268,-58
6239,77082,SF295,-58
163659,20279,U251,-58
4842,5799,SF268,-58
9887053,241902,SF295,-58
2141,72466,SF539,-58
2141,119182,U251,-58
3657,249332,SNB75,-58
4211,6252,SF295,-58
135398738,71384,U251,-58
241902,20279,SF539,-58
241902,426756,SF295,-58
119182,5453,SF295,-58
119182,2662,U251,-58
119182,123596,SF268,-58
60749,657237,SNB75,-58
3011155,249332,SF539,-58
5311,2662,SF539,-58
60953,3657,SF295,-58
2187,6252,SF295,-58
68740,20279,SF295,-58
3062316,457193,U251,-58
644241,77082,SF295,-58
644241,163659,SNB75,-58
644241,126941,SF539,-58
406563,657237,U251,-58
2478,4211,SF295,-58
5329102,6442177,U251,-58
5329102,644241,SF539,-58
3950,71384,SF539,-58
460612,135398738,SNB75,-58
460612,60198,SNB75,-58
5799,148124,SF268,-58
3690,457193,U251,-57
3690,148124,SF539,-57
443939,5329102,SNB75,-57
2123,452548,SF295,-57
77082,5311,U251,-57
135401907,454216,SNB75,-57
6239,5935,SF295,-57
71384,45055483,SF295,-57
123608,443939,SF268,-57
3385,4212,SF539,-57
2141,148124,SF539,-57
3657,444795,U251,-57
5394,5790,U251,-57
57469,72466,SF539,-57
57469,241902,SF268,-57
4211,6442177,SF268,-57
4211,5329102,SNB75,-57
135398738,3950,SF539,-57
241902,426756,U251,-57
119182,3657,SF539,-57
60749,3011155,U251,-57
60749,2662,SNB75,-57
148124,241902,SF268,-57
148124,60749,SNB75,-57
5426,20279,SF268,-57
5426,4211,SF539,-57
3011155,667490,U251,-57
5311,426756,SF539,-57
60953,5394,U251,-57
11683,45055483,SNB75,-57
123631,216326,SNB75,-57
2187,20279,SF295,-57
2187,2733525,SF295,-57
2187,60749,U251,-57
6442177,644241,SNB75,-57
9941095,119182,U251,-57
9941095,6252,U251,-57
644241,77082,SNB75,-57
644241,2187,SF268,-57
406563,60749,SF539,-57
406563,5352062,SNB75,-57
5352062,5790,SNB75,-57
148121,3011155,SF268,-57
9703,163659,SF539,-57
3950,135413520,SF295,-57
9444,3011155,SF268,-56
444795,6252,U251,-56
72466,2662,SF268,-56
451668,5394,U251,-56
451668,60749,U251,-56
2123,135398738,SF539,-56
77082,2733525,SF295,-56
135401907,444795,SF295,-56
6239,457193,SF295,-56
6239,5935,SF539,-56
6239,5799,SNB75,-56
123608,457193,SF295,-56
439693,20279,U251,-56
439693,657237,SF539,-56
2907,5790,SF268,-56
9887053,9444,SF295,-56
5746,657237,SF295,-56
5746,249332,SF268,-56
2141,657237,SF539,-56
2141,104842,SF539,-56
2141,5799,SF268,-56
6194,11683,SF539,-56
135398738,452548,U251,-56
135398738,3950,SF268,-56
4114,5394,SF268,-56
4114,241902,SF539,-56
241902,36314,U251,-56
119182,163659,SNB75,-56
60749,5790,U251,-56
148124,20279,SF539,-56
3011155,20279,SNB75,-56
5311,60749,SF268,-56
2187,123596,SF295,-56
68740,123596,SNB75,-56
3062316,426756,SNB75,-56
126941,5311,SF295,-56
126941,6442177,SF295,-56
406563,9444,SF295,-56
406563,20279,SNB75,-56
406563,2662,SF539,-56
2478,163659,U251,-56
2478,148124,SF268,-56
5329102,5394,U251,-56
148121,5453,SF295,-56
460612,3385,SF295,-56
20279,126941,SF268,-55
72466,5284616,SF268,-55
36314,119182,SNB75,-55
135401907,148124,U251,-55
6239,72466,U251,-55
6239,104842,U251,-55
6239,249332,SNB75,-55
123608,657237,U251,-55
3385,452548,SF268,-55
3385,4212,SF268,-55
5284616,3011155,SF539,-55
5284616,2187,U251,-55
426756,2662,SF268,-55
2907,5790,SF295,-55
2907,241902,SNB75,-55
2141,5790,U251,-55
2141,5799,U251,-55
2708,135413520,SF268,-55
2708,123631,U251,-55
2708,216326,SF539,-55
3657,20279,SF268,-55
3657,6252,U251,-55
3657,5329102,SNB75,-55
6194,71384,SF295,-55
57469,6252,SF539,-55
57469,5453,SF539,-55
4211,5394,SNB75,-55
4211,3062316,SF268,-55
135398738,135413520,SF295,-55
135398738,216326,SF268,-55
241902,657237,SF295,-55
119182,163659,SF295,-55
119182,5453,SF539,-55
60749,457193,SF268,-55
148124,104741,SF268,-55
249332,2662,SF268,-55
3011155,104741,SF539,-55
5311,5352062,SF268,-55
60953,241902,SF539,-55
123631,216326,SF539,-55
104741,20279,SNB75,-55
104741,5394,SF268,-55
104741,5394,SF539,-55
104741,5394,U251,-55
2187,5453,SF295,-55
2187,123596,U251,-55
9941095,20279,SF539,-55
9941095,119182,SNB75,-55
406563,6442177,SF539,-55
5329102,5790,SNB75,-55
9703,104842,U251,-55
3950,71384,SNB75,-55
20279,5790,SNB75,-54
3690,148124,U251,-54
444795,657237,SNB75,-54
451668,5935,U251,-54
135401907,249332,SF539,-54
6239,657237,SF295,-54
6239,6252,SF539,-54
6239,104842,SF295,-54
5284616,5394,U251,-54
426756,126941,SNB75,-54
454216,2662,SF295,-54
2907,444795,U251,-54
2907,5284616,U251,-54
2907,5394,SF295,-54
9887053,5394,SF539,-54
2141,5935,U251,-54
2708,216326,U251,-54
57469,667490,SF295,-54
4211,249332,U251,-54
2578,60749,SF295,-54
135398738,452548,SNB75,-54
135398738,135413520,SNB75,-54
4114,657237,SF295,-54
119182,4211,U251,-54
60749,2187,SF295,-54
104842,657237,SF268,-54
104842,104741,SF268,-54
5311,2187,SNB75,-54
60953,20279,SF539,-54
60953,657237,SF539,-54
11683,60198,SNB75,-54
104741,426756,U251,-54
2187,60953,SF295,-54
2187,3062316,SNB75,-54
2187,9941095,SF295,-54
68740,5394,SF268,-54
6442177,426756,SF539,-54
644241,657237,SF268,-54
406563,657237,SF268,-54
5329102,2662,SF539,-54
5352062,5394,SF268,-54
148121,5453,SF539,-54
148121,123596,SF539,-54
460612,62770,U251,-54
5799,20279,SF268,-54
9444,457193,SF268,-53
451668,657237,SF295,-53
451668,36314,SF268,-53
77082,148124,SNB75,-53
135401907,119182,SNB75,-53
6239,4211,SF268,-53
6239,104842,SNB75,-53
123608,444795,SF539,-53
123608,444795,SNB75,-53
3385,36462,SF268,-53
3385,71384,U251,-53
3385,135398738,SF539,-53
439693,5394,SF539,-53
439693,60749,SF295,-53
439693,667490,SF268,-53
454216,104842,SF268,-53
4842,5394,SNB75,-53
2907,5394,SNB75,-53
2907,60749,U251,-53
9887053,657237,SF295,-53
9887053,667490,SF295,-53
2708,62770,SF295,-53
2708,62770,U251,-53
3657,249332,SF295,-53
6194,11683,U251,-53
6194,5799,U251,-53
5394,444795,U251,-53
57469,2733525,SF539,-53
4211,5284616,SF539,-53
2578,657237,SF268,-53
2578,119182,U251,-53
241902,5394,U251,-53
119182,444795,SNB75,-53
119182,457193,SF268,-53
119182,3902,SF268,-53
60749,3657,SF268,-53
60749,104741,SF268,-53
5311,241902,SNB75,-53
60953,457193,SNB75,-53
60953,5394,SF539,-53
11683,123631,SF268,-53
2187,36314,U251,-53
3062316,644241,SNB75,-53
406563,9444,SF268,-53
406563,5394,SF295,-53
406563,9941095,SNB75,-53
2478,104842,SF539,-53
2478,249332,SF295,-53
5329102,123596,SF539,-53
5352062,3902,SNB75,-53
29327,36314,SF295,-53
460612,62770,SF539,-53
5799,123596,SF268,-53
9444,5352062,SF539,-52
452548,135413520,SNB75,-52
452548,216326,SNB75,-52
443939,9444,SF295,-52
36314,6252,SF539,-52
451668,72466,U251,-52
77082,6442177,SF295,-52
135401907,444795,SF268,-52
135401907,5284616,U251,-52
123608,443939,U251,-52
3385,71384,SF539,-52
3385,3950,U251,-52
3385,5799,SF295,-52
439693,667490,SF295,-52
5284616,644241,SNB75,-52
2907,4211,SNB75,-52
2907,104842,SNB75,-52
9887053,9444,SF539,-52
5746,3657,SF268,-52
5746,3657,SF295,-52
3657,3902,SF295,-52
6194,60198,U251,-52
5394,20279,SF268,-52
5394,126941,SNB75,-52
57469,6252,SF295,-52
2578,5394,SF295,-52
2578,5394,SF539,-52
241902,20279,SF268,-52
241902,119182,U251,-52
241902,3902,SF539,-52
60749,241902,SF268,-52
6252,3902,SF539,-52
5426,163659,U251,-52
60953,4211,SF268,-52
104741,657237,U251,-52
104741,426756,SF539,-52
104741,5453,SNB75,-52
2187,249332,U251,-52
6442177,20279,SF268,-52
6442177,2662,SF268,-52
123596,657237,SNB75,-52
123596,2662,U251,-52
9941095,5790,SNB75,-52
406563,644241,SF295,-52
2478,5284616,SF268,-52
5329102,5453,SNB75,-52
5352062,644241,SF539,-52
148121,5329102,SF539,-52
3950,452548,SNB75,-52
29327,72466,U251,-52
29327,3657,U251,-52
5799,123596,U251,-52
444795,3902,SNB75,-51
443939,657237,SF295,-51
443939,36314,SF295,-51
443939,249332,SF295,-51
135401907,457193,SF268,-51
6239,20279,U251,-51
6239,5453,SF295,-51
439693,5790,SF539,-51
4842,119182,SF268,-51
2907,5453,SF268,-51
2141,77082,SF539,-51
2141,5284616,U251,-51
2708,60198,SNB75,-51
2708,11683,SF268,-51
2708,62770,SF539,-51
3657,20279,U251,-51
3657,2662,U251,-51
3657,3062316,SF539,-51
4211,3902,SNB75,-51
2578,241902,U251,-51
135398738,45055483,SF539,-51
4114,20279,SF295,-51
4114,249332,SF295,-51
241902,657237,SF539,-51
241902,644241,SF539,-51
119182,77082,SF539,-51
119182,77082,U251,-51
119182,457193,SF295,-51
119182,457193,SF539,-51
119182,241902,SF295,-51
119182,6252,U251,-51
119182,249332,SF268,-51
119182,3011155,SF268,-51
60749,249332,SF539,-51
60749,3011155,SF268,-51
148124,36314,SF268,-51
5426,163659,SF539,-51
5426,126941,U251,-51
3011155,20279,SF539,-51
3011155,6252,SNB75,-51
60953,3011155,SF268,-51
60953,2187,SF268,-51
11683,135413520,SNB75,-51
104741,20279,SF295,-51
104741,5329102,SNB75,-51
2187,644241,SF539,-51
2187,5329102,SF295,-51
68740,657237,SNB75,-51
68740,60953,SF539,-51
68740,2662,SF295,-51
3062316,3011155,SF268,-51
6442177,426756,SNB75,-51
126941,457193,SF539,-51
644241,667490,SNB75,-51
5329102,9444,U251,-51
5329102,426756,SNB75,-51
2723601,62770,SF539,-51
148121,5394,SF295,-51
9703,5790,SF295,-51
29327,5935,SF268,-51
5799,6442177,U251,-51
9444,657237,SNB75,-50
20279,5453,U251,-50
452548,135413520,U251,-50
443939,249332,U251,-50
36314,60749,SNB75,-50
451668,457193,U251,-50
77082,5311,SF268,-50
135401907,444795,U251,-50
135401907,3657,SF539,-50
135401907,5453,SNB75,-50
6239,5799,U251,-50
123608,72466,SF268,-50
123608,4211,SF295,-50
123608,241902,SF295,-50
123608,126941,SF268,-50
426756,657237,U251,-50
454216,60749,U251,-50
4842,4211,SF268,-50
4211,60953,SF539,-50
4211,2662,SNB75,-50
135398738,4212,SF539,-50
135398738,60198,SF295,-50
119182,644241,SF268,-50
60749,20279,SNB75,-50
60749,657237,SF295,-50
60749,60953,SF295,-50
60749,2662,SF539,-50
148124,5284616,SNB75,-50
104842,2662,SF268,-50
3011155,249332,U251,-50
135413520,60198,SNB75,-50
5311,6252,SNB75,-50
5311,644241,SF539,-50
60953,4211,U251,-50
60953,2662,SNB75,-50
2187,426756,SF295,-50
2662,3902,SNB75,-50
68740,9941095,SF268,-50
123596,444795,SF268,-50
123596,249332,U251,-50
9941095,104842,U251,-50
9941095,60953,SF539,-50
9941095,3062316,SF268,-50
644241,444795,SF268,-50
644241,6252,SF268,-50
644241,5453,U251,-50
406563,3062316,SF268,-50
2478,72466,SNB75,-50
2478,241902,SF539,-50
2478,104842,SF268,-50
5329102,5284616,SF268,-50
2723601,62770,SF295,-50
9703,444795,U251,-50
3950,45055483,SNB75,-50
29327,9444,SF539,-50
29327,148124,SF295,-50
460612,3385,U251,-50
460612,135413520,U251,-50
9444,20279,SF268,-49
3690,20279,SF268,-49
443939,6252,SNB75,-49
443939,5329102,SF295,-49
72466,36314,SNB75,-49
36314,123596,SF268,-49
77082,9941095,SF268,-49
135401907,20279,U251,-49
36462,216326,SNB75,-49
123608,241902,SF268,-49
123608,104842,SF268,-49
3385,36462,SNB75,-49
3385,36462,U251,-49
3385,4212,SNB75,-49
439693,104842,SF295,-49
5284616,3011155,SF295,-49
426756,20279,SNB75,-49
163659,3902,SNB75,-49
454216,3902,SF539,-49
4842,444795,SF295,-49
9887053,5935,SF539,-49
5746,454216,SNB75,-49
5746,148124,SF268,-49
2708,5799,U251,-49
6194,135413520,SNB75,-49
6194,60198,SF295,-49
6194,5799,SF268,-49
5394,3902,SNB75,-49
135398738,452548,SF295,-49
135398738,135413520,U251,-49
4114,6252,SF295,-49
241902,104842,SF295,-49
241902,5311,SF539,-49
119182,5453,SF268,-49
60699,126941,SF268,-49
60749,126941,SF539,-49
5426,5453,SF539,-49
104842,457193,SF268,-49
3011155,426756,SNB75,-49
3011155,241902,SF539,-49
60198,216326,SF539,-49
104741,6252,SNB75,-49
2187,5790,U251,-49
68740,249332,SF268,-49
6442177,20279,U251,-49
123596,5394,SF539,-49
9941095,657237,SNB75,-49
406563,20279,SF295,-49
406563,5453,SF539,-49
406563,3011155,SNB75,-49
406563,123596,SF295,-49
2478,3657,SF295,-49
5329102,5311,SF268,-49
5329102,9941095,SNB75,-49
29327,444795,SF539,-49
29327,119182,SF295,-49
460612,135398738,SF539,-49
9444,60749,SF268,-48
9444,2662,SF268,-48
2123,60198,SF295,-48
77082,3902,U251,-48
36462,45055483,SNB75,-48
6239,20279,SF295,-48
6239,443939,SF295,-48
6239,77082,U251,-48
123608,443939,SNB75,-48
123608,5799,SF268,-48
3385,5799,SF268,-48
439693,2733525,SF295,-48
439693,241902,SF295,-48
5284616,426756,SF268,-48
5284616,6252,SNB75,-48
9887053,5790,SF295,-48
2708,123631,SNB75,-48
4211,5453,U251,-48
2578,5394,U251,-48
2578,5799,U251,-48
135398738,36462,SNB75,-48
4114,5284616,SF268,-48
241902,3011155,SF295,-48
241902,5311,U251,-48
60699,5790,SF295,-48
60699,126941,U251,-48
60749,241902,SNB75,-48
6252,3902,U251,-48
5426,2733525,SF268,-48
3011155,123596,SF539,-48
5311,3011155,SF539,-48
104741,119182,U251,-48
2187,6252,SF539,-48
2187,104842,SF539,-48
2187,3902,SF268,-48
68740,5329102,SF268,-48
6442177,457193,SF268,-48
123596,444795,U251,-48
9941095,5394,U251,-48
9941095,5352062,U251,-48
644241,5394,SF268,-48
644241,2187,SF539,-48
644241,2662,SF268,-48
406563,2733525,SF539,-48
406563,5453,U251,-48
406563,249332,U251,-48
406563,9941095,SF295,-48
406563,5329102,SF268,-48
2478,77082,SF268,-48
2723601,135398738,U251,-48
2723601,460612,SF295,-48
9703,5394,U251,-48
444795,5790,U251,-47
443939,5790,SF268,-47
72466,6252,U251,-47
451668,77082,U251,-47
2123,123631,SF539,-47
77082,444795,SF295,-47
135401907,2733525,SF539,-47
6239,5799,SF539,-47
71384,5799,SF268,-47
123608,119182,U251,-47
123608,6252,SNB75,-47
123608,249332,SF268,-47
